loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2023-02-25T18:26:43.621-08:00,1677378403.359627,34.25712000934758,-118.5950534364217,298.0866,-1,-1,-1,-1,77.79964447021484,69.66666666666667,-9999,41287.670652,0.05401611328125,-0.5121307373046875,-0.898162841796875,41287.634674,0.2820203401561746,0.09569358424652907,0.507549067041689,-0.0007387134246528149,0.0362323485314846,-0.1477348208427429,0.02660475671291351,0.02508401870727539,0.009206950664520264,XArbitraryZVertical,0.2417763414549283,0.08108149612757194,0.1477748940987949,0.9555796954767251,0.08350271731615067,-0.4860367476940155,-0.8699399828910828,0,0,0,-1,-1,41285.18129825001,unknown,2,2023-02-25T18:26:41.090-08:00,2023-02-23T12:03:25.234-08:00,4999,1.574048,0,0,3946.346,6,4,2023-02-25T18:25:24.830-08:00,698897245.8532616,0,-63.99,99.91186,1,0.7
2023-02-25T18:26:43.624-08:00,1677378403.359627,34.25712000934758,-118.5950534364217,298.0866,-1,-1,-1,-1,77.79964447021484,69.66666666666667,-9999,41287.704168,0.085601806640625,-0.481231689453125,-0.863616943359375,41287.694241,0.2793473628294547,0.09631179588584557,0.5058166304702261,-0.037138432264328,-0.006686623208224773,-0.03398015350103378,-0.01278647780418396,0.01479542255401611,-0.005175232887268066,XArbitraryZVertical,0.2410082898936678,0.08094745660511835,0.1465626115952348,0.9559717468313997,0.08412135392427444,-0.4845219850540161,-0.8707250356674194,0,0,0,-1,-1,41285.18129825001,unknown,2,2023-02-25T18:26:41.090-08:00,2023-02-23T12:03:25.234-08:00,4999,1.574048,0,0,3946.346,6,4,2023-02-25T18:25:24.830-08:00,698897245.8532616,0,-63.99,99.91186,1,0.7
2023-02-25T18:26:43.637-08:00,1677378403.359627,34.25712000934758,-118.5950534364217,298.0866,-1,-1,-1,-1,77.79964447021484,69.66666666666667,-9999,41287.737684,0.0844573974609375,-0.47430419921875,-0.866546630859375,41287.694241,0.2793473628294547,0.09631179588584557,0.5058166304702261,-0.037138432264328,-0.006686623208224773,-0.03398015350103378,-0.01278647780418396,0.01479542255401611,-0.005175232887268066,XArbitraryZVertical,0.2410082898936678,0.08094745660511835,0.1465626115952348,0.9559717468313997,0.08412135392427444,-0.4845219850540161,-0.8707250356674194,0,0,0,-1,-1,41285.18129825001,unknown,2,2023-02-25T18:26:41.090-08:00,2023-02-23T12:03:25.234-08:00,4999,1.574048,0,0,3946.346,6,4,2023-02-25T18:25:24.830-08:00,698897245.8532616,0,-63.99,99.91186,1,0.7
2023-02-25T18:26:43.667-08:00,1677378403.359627,34.25712000934758,-118.5950534364217,298.0866,-1,-1,-1,-1,77.79964447021484,69.66666666666667,-9999,41287.771161,0.08905029296875,-0.47991943359375,-0.8664398193359375,41287.753807,0.2776045957106807,0.09627913842969228,0.5023180352993565,-0.01668991521000862,-0.00922248512506485,-0.003430366283282638,0.005206957459449768,0.01142680644989014,0.001987338066101074,XArbitraryZVertical,0.2394024244503773,0.08050849073366682,0.1457051605741346,0.9565431762136717,0.08425536006689072,-0.4814585149288177,-0.8724097013473511,0,0,0,-1,-1,41285.18129825001,unknown,2,2023-02-25T18:26:41.090-08:00,2023-02-23T12:03:25.234-08:00,4999,1.574048,0,0,3946.346,6,4,2023-02-25T18:25:24.830-08:00,698897245.8532616,0,-63.99,99.91186,1,0.7
2023-02-25T18:26:43.705-08:00,1677378403.359627,34.25712000934758,-118.5950534364217,298.0866,-1,-1,-1,-1,77.79964447021484,69.66666666666667,-9999,41287.80467554167,0.102691650390625,-0.4810028076171875,-0.867950439453125,41287.753807,0.2776045957106807,0.09627913842969228,0.5023180352993565,-0.01668991521000862,-0.00922248512506485,-0.003430366283282638,0.005206957459449768,0.01142680644989014,0.001987338066101074,XArbitraryZVertical,0.2394024244503773,0.08050849073366682,0.1457051605741346,0.9565431762136717,0.08425536006689072,-0.4814585149288177,-0.8724097013473511,0,0,0,-1,-1,41285.18129825001,unknown,2,2023-02-25T18:26:41.090-08:00,2023-02-23T12:03:25.234-08:00,4999,1.574048,0,0,3946.346,6,4,2023-02-25T18:25:24.830-08:00,699071203.7006645,0,80.91,97.81409,1,0.7
2023-02-25T18:26:43.737-08:00,1677378403.359627,34.25712000934758,-118.5950534364217,298.0866,-1,-1,-1,-1,77.79964447021484,69.66666666666667,-9999,41287.83819154167,0.0829315185546875,-0.4678802490234375,-0.88409423828125,41287.81337154167,0.2770401979881772,0.09570446436559116,0.5016212777531456,-0.05542456358671188,-0.0411071814596653,0.005541956517845392,0.01460269093513489,-0.005709260702133179,-0.004512369632720947,XArbitraryZVertical,0.2391324794629945,0.0801236099366149,0.1453623527085794,0.9566952199506946,0.08378603309392929,-0.4808477163314819,-0.8727917075157166,0,0,0,-1,-1,41285.18129825001,unknown,2,2023-02-25T18:26:41.090-08:00,2023-02-23T12:03:25.234-08:00,4999,1.574048,0,0,3946.346,6,4,2023-02-25T18:25:24.830-08:00,699071203.7006645,0,80.91,97.81409,1,0.7
2023-02-25T18:26:43.771-08:00,1677378403.359627,34.25712000934758,-118.5950534364217,298.0866,-1,-1,-1,-1,77.79964447021484,69.66666666666667,-9999,41287.87170754167,0.0751190185546875,-0.4915771484375,-0.87677001953125,41287.81337154167,0.2770401979881772,0.09570446436559116,0.5016212777531456,-0.05542456358671188,-0.0411071814596653,0.005541956517845392,0.01460269093513489,-0.005709260702133179,-0.004512369632720947,XArbitraryZVertical,0.2391324794629945,0.0801236099366149,0.1453623527085794,0.9566952199506946,0.08378603309392929,-0.4808477163314819,-0.8727917075157166,0,0,0,-1,-1,41285.18129825001,unknown,2,2023-02-25T18:26:41.090-08:00,2023-02-23T12:03:25.234-08:00,4999,1.574048,0,0,3946.346,6,4,2023-02-25T18:25:24.830-08:00,699071203.7006645,0,80.91,97.81409,1,0.7
2023-02-25T18:26:43.802-08:00,1677378403.359627,34.25712000934758,-118.5950534364217,298.0866,-1,-1,-1,-1,77.79964447021484,69.66666666666667,-9999,41287.90518354167,0.0886688232421875,-0.4901580810546875,-0.8688507080078125,41287.87293854167,0.2767024617347142,0.09568795678715177,0.5001753132022425,-0.01355031598359346,0.005236082244664431,-0.02493938803672791,-0.008718907833099365,-0.0119977593421936,-0.003285706043243408,XArbitraryZVertical,0.2384530842461931,0.07998733311982617,0.1451903266266293,0.9569022989247247,0.08383796364068985,-0.4795793890953064,-0.8734843134880066,0,0,0,-1,-1,41285.18129825001,unknown,2,2023-02-25T18:26:41.090-08:00,2023-02-23T12:03:25.234-08:00,4999,1.574048,0,0,3946.346,6,4,2023-02-25T18:25:24.830-08:00,699071203.7006645,0,80.91,97.81409,1,0.7
2023-02-25T18:26:43.836-08:00,1677378403.359627,34.25712000934758,-118.5950534364217,298.0866,-1,-1,-1,-1,77.79964447021484,69.66666666666667,-9999,41287.93869954167,0.075927734375,-0.46826171875,-0.8624420166015625,41287.93250454167,0.2767634718893867,0.09722591436085394,0.4990577163049134,-0.04392566531896591,0.01750579848885536,-0.02464856952428818,-0.007276028394699097,0.007330715656280518,0.01109427213668823,XArbitraryZVertical,0.2378023314959294,0.08066246502947623,0.1453958096624447,0.9569763728955243,0.08523321896791458,-0.4785983860492706,-0.8738872408866882,0,0,0,-1,-1,41285.18129825001,unknown,2,2023-02-25T18:26:41.090-08:00,2023-02-23T12:03:25.234-08:00,4999,1.574048,0,0,3946.346,6,4,2023-02-25T18:25:24.830-08:00,699071203.7006645,0,80.91,97.81409,1,0.7
2023-02-25T18:26:43.871-08:00,1677378403.359627,34.25712000934758,-118.5950534364217,298.0866,-1,-1,-1,-1,77.79964447021484,69.66666666666667,-9999,41287.97221554167,0.0858612060546875,-0.487518310546875,-0.864013671875,41287.93250454167,0.2767634718893867,0.09722591436085394,0.4990577163049134,-0.04392566531896591,0.01750579848885536,-0.02464856952428818,-0.007276028394699097,0.007330715656280518,0.01109427213668823,XArbitraryZVertical,0.2378023314959294,0.08066246502947623,0.1453958096624447,0.9569763728955243,0.08523321896791458,-0.4785983860492706,-0.8738872408866882,0,0,0,-1,-1,41285.18129825001,unknown,2,2023-02-25T18:26:41.090-08:00,2023-02-23T12:03:25.234-08:00,4999,1.574048,0,0,3946.346,6,4,2023-02-25T18:25:24.830-08:00,699071203.7006645,0,80.91,97.81409,1,0.7
