loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2023-02-25T18:28:11.670-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41375.72287125,-0.581634521484375,0.7523345947265625,-0.2410430908203125,41375.67200325,-2.237923209539534,-1.21796454536467,-0.8197513737756176,-1.943068265914917,0.7114254832267761,-2.048322677612305,0.1576994657516479,-0.08440035581588745,-0.04673825204372406,XArbitraryZVertical,-0.6147133745160189,0.06498530820476139,-0.5772689734152793,0.5335398674669821,-0.6403654217720032,0.7309761643409729,-0.2358087599277496,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:11.705-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41375.75638625,-0.605377197265625,0.684234619140625,-0.184478759765625,41375.73156825,-2.408907346275773,-1.302934398403129,-0.7456340979845544,-0.9799164533615112,0.5102920532226562,-1.604169368743896,0.1076749563217163,0.04838407039642334,-0.0446174144744873,XArbitraryZVertical,-0.6309795635451585,0.06814511616931479,-0.6123154081285951,0.4714773797910519,-0.7084592580795288,0.6784377694129944,-0.1944420635700226,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:11.739-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41375.78990125001,-0.61419677734375,0.737060546875,-0.1905364990234375,41375.73156825,-2.408907346275773,-1.302934398403129,-0.7456340979845544,-0.9799164533615112,0.5102920532226562,-1.604169368743896,0.1076749563217163,0.04838407039642334,-0.0446174144744873,XArbitraryZVertical,-0.6309795635451585,0.06814511616931479,-0.6123154081285951,0.4714773797910519,-0.7084592580795288,0.6784377694129944,-0.1944420635700226,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:11.770-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41375.82337625,-0.5880584716796875,0.7496795654296875,-0.200836181640625,41375.79113225,-2.485370051535108,-1.322822765809156,-0.6729638492908256,-0.5029825568199158,0.4208468496799469,-1.319326400756836,0.1438615918159485,0.1137541532516479,0.001392126083374023,XArbitraryZVertical,-0.6328182825895815,0.05980568041536605,-0.6397831278112185,0.4320205894169831,-0.7580583691596985,0.6233063936233521,-0.1919286102056503,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:11.804-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41375.85689125,-0.6186981201171875,0.77197265625,-0.22607421875,41375.85069625,-2.563778497375529,-1.348403345799387,-0.6167985026937264,-0.9701948761940002,0.2174266427755356,-0.9451961517333984,0.1747800707817078,0.189136266708374,-0.04638122022151947,XArbitraryZVertical,-0.6377264536465173,0.05782764169887317,-0.6595136954634079,0.3937035318159285,-0.7956447601318359,0.5784265398979187,-0.1799218654632568,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:11.839-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41375.89040529167,-0.5807037353515625,0.830902099609375,-0.261566162109375,41375.85069625,-2.563778497375529,-1.348403345799387,-0.6167985026937264,-0.9701948761940002,0.2174266427755356,-0.9451961517333984,0.1747800707817078,0.189136266708374,-0.04638122022151947,XArbitraryZVertical,-0.6377264536465173,0.05782764169887317,-0.6595136954634079,0.3937035318159285,-0.7956447601318359,0.5784265398979187,-0.1799218654632568,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:11.873-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41375.92392029167,-0.585418701171875,0.8478240966796875,-0.2889556884765625,41375.91026029167,-2.630252277212115,-1.382702673068773,-0.5871417081171497,-0.4657025337219238,-0.1386611610651016,-0.3820277154445648,0.2431825399398804,0.305421769618988,-0.1190478056669235,XArbitraryZVertical,-0.6468397711456826,0.0613401288913184,-0.6667963856069111,0.3649906445539235,-0.8178436756134033,0.5539836883544922,-0.1556714028120041,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:11.903-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41375.95739529167,-0.5830078125,0.8136444091796875,-0.31134033203125,41375.91026029167,-2.630252277212115,-1.382702673068773,-0.5871417081171497,-0.4657025337219238,-0.1386611610651016,-0.3820277154445648,0.2431825399398804,0.305421769618988,-0.1190478056669235,XArbitraryZVertical,-0.6468397711456826,0.0613401288913184,-0.6667963856069111,0.3649906445539235,-0.8178436756134033,0.5539836883544922,-0.1556714028120041,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:11.938-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41375.99091029167,-0.596923828125,0.7604217529296875,-0.2985687255859375,41375.96982429167,-2.63404300480301,-1.397125849873726,-0.5798207073627286,0.2709661424160004,-0.2194830477237701,0.1003881692886353,0.2489491701126099,0.2460712790489197,-0.1666310280561447,XArbitraryZVertical,-0.6515005335065589,0.05717271819674513,-0.6641522137664592,0.3621878704649347,-0.8239765167236328,0.5478739738464355,-0.1445566713809967,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:11.973-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41376.02442529167,-0.87628173828125,0.7620391845703125,-0.3090057373046875,41375.96982429167,-2.63404300480301,-1.397125849873726,-0.5798207073627286,0.2709661424160004,-0.2194830477237701,0.1003881692886353,0.2489491701126099,0.2460712790489197,-0.1666310280561447,XArbitraryZVertical,-0.6515005335065589,0.05717271819674513,-0.6641522137664592,0.3621878704649347,-0.8239765167236328,0.5478739738464355,-0.1445566713809967,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.007-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41376.05793929167,-1.214065551757812,0.9675140380859375,-0.392333984375,41376.02938829167,-2.615319140792463,-1.399457425604417,-0.5932717358028741,0.1461486369371414,-0.1686510294675827,0.3300886154174805,-0.1006422638893127,0.2198081612586975,-0.1769020408391953,XArbitraryZVertical,-0.6528491898979398,0.05572308694628414,-0.6574571408557961,0.3720656955622725,-0.8169754147529602,0.5590766668319702,-0.1413657516241074,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.038-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41376.09141429167,-1.373184204101562,1.027267456054688,-0.3631744384765625,41376.02938829167,-2.615319140792463,-1.399457425604417,-0.5932717358028741,0.1461486369371414,-0.1686510294675827,0.3300886154174805,-0.1006422638893127,0.2198081612586975,-0.1769020408391953,XArbitraryZVertical,-0.6528491898979398,0.05572308694628414,-0.6574571408557961,0.3720656955622725,-0.8169754147529602,0.5590766668319702,-0.1413657516241074,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.072-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41376.12492929167,-1.261581420898438,0.7926788330078125,-0.27606201171875,41376.08895229167,-2.585066528744485,-1.385737788661605,-0.6048415795115215,0.745582103729248,0.1538961380720139,0.299569845199585,-0.5661785006523132,0.4667533040046692,-0.2194740027189255,XArbitraryZVertical,-0.649250920790057,0.05284976473651404,-0.6539898294469711,0.3846781996687136,-0.8085467219352722,0.5686317682266235,-0.1513602882623672,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.107-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41376.15844429167,-1.223876953125,0.72900390625,-0.2655792236328125,41376.14851729167,-2.513923825827158,-1.31957852742019,-0.6242026836794873,0.6569437384605408,0.6042366623878479,0.7201256155967712,-0.4662536382675171,0.1338721513748169,-0.06638883054256439,XArbitraryZVertical,-0.6297437820655241,0.05068257909574503,-0.6571206758955206,0.4111524133988766,-0.7859587669372559,0.5844504833221436,-0.2017080932855606,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.141-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41376.19195929167,-1.091156005859375,0.6594390869140625,-0.2269287109375,41376.14851729167,-2.513923825827158,-1.31957852742019,-0.6242026836794873,0.6569437384605408,0.6042366623878479,0.7201256155967712,-0.4662536382675171,0.1338721513748169,-0.06638883054256439,XArbitraryZVertical,-0.6297437820655241,0.05068257909574503,-0.6571206758955206,0.4111524133988766,-0.7859587669372559,0.5844504833221436,-0.2017080932855606,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.171-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41376.22543429167,-0.842132568359375,0.5467071533203125,-0.1491241455078125,41376.20808129167,-2.471620608164371,-1.248656013002041,-0.6617577454061413,-0.03706056997179985,0.8928202986717224,0.7986884117126465,-0.2481284141540527,-0.01346087455749512,0.06669303774833679,XArbitraryZVertical,-0.6087709160516075,0.06718631525190538,-0.6622600584431442,0.4316195709448311,-0.7483314871788025,0.6145045161247253,-0.2497679442167282,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.206-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41376.25894829167,-0.62457275390625,0.4905242919921875,-0.156890869140625,41376.20808129167,-2.471620608164371,-1.248656013002041,-0.6617577454061413,-0.03706056997179985,0.8928202986717224,0.7986884117126465,-0.2481284141540527,-0.01346087455749512,0.06669303774833679,XArbitraryZVertical,-0.6087709160516075,0.06718631525190538,-0.6622600584431442,0.4316195709448311,-0.7483314871788025,0.6145045161247253,-0.2497679442167282,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.241-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41376.29246329167,-0.5397491455078125,0.4791107177734375,-0.1735687255859375,41376.26764529167,-2.472099119735991,-1.191318926540109,-0.7262561330577925,-0.5805851817131042,0.9022638201713562,1.26609218120575,0.09741449356079102,-0.1748173832893372,0.1122736036777496,XArbitraryZVertical,-0.5919538691420048,0.105402986100148,-0.6653769294698527,0.4424413209560327,-0.6944756507873535,0.6640751361846924,-0.2769616544246674,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.278-08:00,1677378491.00178,34.25685570207034,-118.5949038734332,299.9671,0,1.492264,11.5999911501172,180,2.076976460206549,6.702883347041491,-9999,41376.32597829167,-0.532928466796875,0.4795989990234375,-0.1300506591796875,41376.26764529167,-2.472099119735991,-1.191318926540109,-0.7262561330577925,-0.5805851817131042,0.9022638201713562,1.26609218120575,0.09741449356079102,-0.1748173832893372,0.1122736036777496,XArbitraryZVertical,-0.5919538691420048,0.105402986100148,-0.6653769294698527,0.4424413209560327,-0.6944756507873535,0.6640751361846924,-0.2769616544246674,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.306-08:00,1677378492.001806,34.25684410192525,-118.594904507892,299.8737,0,1.767626,11.59999109914177,180,2.106324089649237,6.77312023801294,-9999,41376.35945329167,-0.5015411376953125,0.4035491943359375,-0.0937957763671875,41376.32720929167,-2.467652352611574,-1.141220093446617,-0.8138171913087555,-0.2301024347543716,0.7068315148353577,1.369752883911133,0.09140563011169434,-0.2473148703575134,0.1559619307518005,XArbitraryZVertical,-0.578267815216684,0.1503330999457321,-0.6587112285651356,0.4572808850843204,-0.6243340969085693,0.7269138097763062,-0.286012589931488,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.340-08:00,1677378492.001806,34.25684410192525,-118.594904507892,299.8737,0,1.767626,11.59999109914177,180,2.106324089649237,6.77312023801294,-9999,41376.39296829167,-0.4797821044921875,0.3195343017578125,-0.0811920166015625,41376.38677329167,-2.409834430964834,-1.054001021597243,-0.8755934336317316,0.2995965182781219,0.728542149066925,1.01432466506958,0.07511013746261597,-0.4300026893615723,0.233542412519455,XArbitraryZVertical,-0.5564547673373521,0.1792024339364153,-0.6547057558844621,0.4791710463504109,-0.5568910241127014,0.7679237723350525,-0.3164891600608826,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.375-08:00,1677378492.001806,34.25684410192525,-118.594904507892,299.8737,0,1.767626,11.59999109914177,180,2.106324089649237,6.77312023801294,-9999,41376.42648329167,-0.4610137939453125,0.2515716552734375,-0.0655364990234375,41376.38677329167,-2.409834430964834,-1.054001021597243,-0.8755934336317316,0.2995965182781219,0.728542149066925,1.01432466506958,0.07511013746261597,-0.4300026893615723,0.233542412519455,XArbitraryZVertical,-0.5564547673373521,0.1792024339364153,-0.6547057558844621,0.4791710463504109,-0.5568910241127014,0.7679237723350525,-0.3164891600608826,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.409-08:00,1677378492.001806,34.25684410192525,-118.594904507892,299.8737,0,1.767626,11.59999109914177,180,2.106324089649237,6.77312023801294,-9999,41376.45999729167,-0.4185333251953125,0.218597412109375,-0.0569610595703125,41376.44633729167,-2.360448969090229,-0.9736551595109582,-0.9035780938435836,-0.02223624847829342,0.6689602732658386,0.3110614120960236,0.07311838865280151,-0.5557488203048706,0.2946115434169769,XArbitraryZVertical,-0.5360917653263895,0.1965582210096113,-0.6575060889275367,0.4915852556604223,-0.5117169618606567,0.7855460643768311,-0.347940981388092,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.439-08:00,1677378492.001806,34.25684410192525,-118.594904507892,299.8737,0,1.767626,11.59999109914177,180,2.106324089649237,6.77312023801294,-9999,41376.49347229167,-0.3959808349609375,0.230072021484375,-0.0999908447265625,41376.44633729167,-2.360448969090229,-0.9736551595109582,-0.9035780938435836,-0.02223624847829342,0.6689602732658386,0.3110614120960236,0.07311838865280151,-0.5557488203048706,0.2946115434169769,XArbitraryZVertical,-0.5360917653263895,0.1965582210096113,-0.6575060889275367,0.4915852556604223,-0.5117169618606567,0.7855460643768311,-0.347940981388092,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.475-08:00,1677378492.001806,34.25684410192525,-118.594904507892,299.8737,0,1.767626,11.59999109914177,180,2.106324089649237,6.77312023801294,-9999,41376.52698729167,-0.5200042724609375,0.256683349609375,-0.1276092529296875,41376.50590129167,-2.381113462562847,-0.9570771489769975,-0.903458441747412,-0.2329480201005936,0.3682757914066315,-0.6242660880088806,0.08940601348876953,-0.5462600588798523,0.2444917857646942,XArbitraryZVertical,-0.5285155588049999,0.2060490405763865,-0.6669846492192694,0.4830595050489557,-0.5059556365013123,0.78547203540802,-0.3564302027225494,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.509-08:00,1677378492.001806,34.25684410192525,-118.594904507892,299.8737,0,1.767626,11.59999109914177,180,2.106324089649237,6.77312023801294,-9999,41376.56050229167,-0.740814208984375,0.3318023681640625,-0.181610107421875,41376.50590129167,-2.381113462562847,-0.9570771489769975,-0.903458441747412,-0.2329480201005936,0.3682757914066315,-0.6242660880088806,0.08940601348876953,-0.5462600588798523,0.2444917857646942,XArbitraryZVertical,-0.5285155588049999,0.2060490405763865,-0.6669846492192694,0.4830595050489557,-0.5059556365013123,0.78547203540802,-0.3564302027225494,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.543-08:00,1677378492.001806,34.25684410192525,-118.594904507892,299.8737,0,1.767626,11.59999109914177,180,2.106324089649237,6.77312023801294,-9999,41376.59401729167,-0.812591552734375,0.43255615234375,-0.2745208740234375,41376.56546629167,-2.47799308553054,-1.020757474116315,-0.856545627649037,-0.873706042766571,0.1226367428898811,-1.869495749473572,-0.1959298849105835,-0.4122615456581116,0.1474471688270569,XArbitraryZVertical,-0.5381915454174933,0.1978522139577972,-0.6843742641513876,0.4503734416985861,-0.5584341287612915,0.7555842995643616,-0.3424087166786194,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.574-08:00,1677378492.001806,34.25684410192525,-118.594904507892,299.8737,0,1.767626,11.59999109914177,180,2.106324089649237,6.77312023801294,-9999,41376.62749229167,-1.189254760742188,0.3909149169921875,-0.1413726806640625,41376.56546629167,-2.47799308553054,-1.020757474116315,-0.856545627649037,-0.873706042766571,0.1226367428898811,-1.869495749473572,-0.1959298849105835,-0.4122615456581116,0.1474471688270569,XArbitraryZVertical,-0.5381915454174933,0.1978522139577972,-0.6843742641513876,0.4503734416985861,-0.5584341287612915,0.7555842995643616,-0.3424087166786194,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.608-08:00,1677378492.001806,34.25684410192525,-118.594904507892,299.8737,0,1.767626,11.59999109914177,180,2.106324089649237,6.77312023801294,-9999,41376.66100629167,-1.718368530273438,0.6501312255859375,0.0475006103515625,41376.62503029167,-2.727925656570365,-1.190755525752885,-0.7940224375352337,-3.729040145874023,0.3097448348999023,-2.354152202606201,-0.4816014766693115,-0.3186779618263245,0.1008708477020264,XArbitraryZVertical,-0.5719208576091293,0.2070963691703557,-0.7027338249429117,0.3690295947020251,-0.6509668827056885,0.7131786942481995,-0.2600352466106415,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.643-08:00,1677378492.001806,34.25684410192525,-118.594904507892,299.8737,0,1.767626,11.59999109914177,180,2.106324089649237,6.77312023801294,-9999,41376.69452129167,-1.272781372070312,1.05682373046875,0.0445556640625,41376.68459429167,3.124177752637729,-1.433583277750129,-0.7186448531948075,-4.474956035614014,1.85534143447876,-2.705564022064209,-0.7672696113586426,0.3060512542724609,0.1828818321228027,XArbitraryZVertical,-0.6126803790876407,0.2704525940460555,-0.7077534919433867,0.2248625330753231,-0.7456240653991699,0.6583652496337891,-0.1029562950134277,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
2023-02-25T18:28:12.677-08:00,1677378492.001806,34.25684410192525,-118.594904507892,299.8737,0,1.767626,11.59999109914177,180,2.106324089649237,6.77312023801294,-9999,41376.72803629167,-1.054672241210938,1.022705078125,-0.1349639892578125,41376.68459429167,3.124177752637729,-1.433583277750129,-0.7186448531948075,-4.474956035614014,1.85534143447876,-2.705564022064209,-0.7672696113586426,0.3060512542724609,0.1828818321228027,XArbitraryZVertical,-0.6126803790876407,0.2704525940460555,-0.7077534919433867,0.2248625330753231,-0.7456240653991699,0.6583652496337891,-0.1029562950134277,0,0,0,-1,-1,41374.13203162501,unknown,2,2023-02-25T18:28:10.076-08:00,2023-02-23T12:03:25.234-08:00,5104,1.557456,0,0,4031.516,6,4,2023-02-25T18:28:07.535-08:00,699071290.1487668,0,84.56001,97.67386,1,0.7
