loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationSpeedAccuracy,locationCourse,locationCourseAccuracy,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_Timestamp_since1970,IP_en0,IP_pdp_ip0,deviceID,deviceOrientationTimeStamp_since1970,deviceOrientation,batteryTimeStamp_since1970,batteryState,batteryLevel,label
1676782922.915525,1556,1676782922.00027,34.0482603769111,-117.8138229520529,217.1648,0,1.627968,94.51966057822636,180,1.741221695629233,6.412567192871046,-9999,1676782922.901436,15.67253875732422,23.85011291503906,28.68814086914062,337.4122314453125,325.9290771484375,17.93212509155273,1739175.949160375,0.48370361328125,0.713134765625,0.1533660888671875,1739175.944181375,0.4278421401977539,0.3928767144680023,0.2046602070331573,1739175.927871375,-111.6134643554688,93.40263366699219,-265.7914428710938,1739175.935469375,-2.093007841670456,1.827817655877252,-0.8390846492778956,0.4519475102424622,0.3996681869029999,0.2268922626972198,-0.1902943849563599,-0.04199028015136719,-0.03049947321414948,2,0.5015535585374381,0.577378045857294,-0.644265850739991,-6.173786818858273e-05,0.6461963653564453,0.7440318465232849,0.1698427647352219,15.67253875732422,23.85011291503906,28.68814086914062,-1,2,1739157.094975,4,2,1676782904.057842,1676782826.093694,129,1.192227,1.101253,1.476869,68.68709,1,0,1676782919.033656,1739173.1786,0,2.581543,99.05258,1676782831.147426,0,182416158,0,0,1,1676782831.118168,1,0.82,1
1676782922.975485,1557,1676782922.00027,34.0482603769111,-117.8138229520529,217.1648,0,1.627968,94.51966057822636,180,1.741221695629233,6.412567192871046,-9999,1676782922.960867,15.31228637695312,24.36569976806641,28.56744384765625,339.3084716796875,327.8253173828125,17.93209648132324,1739176.008904375,0.7433319091796875,0.6368408203125,0.184814453125,1739176.003925375,0.5915538668632507,0.6475816965103149,0.2440347671508789,1739175.987913375,-111.969970703125,93.83451843261719,-265.7505493164062,1739175.995213375,-2.131161528705143,1.827792707104177,-0.8347643364534389,0.5208501219749451,0.6163808107376099,0.20587357878685,0.02312064170837402,-0.08656680583953857,0.04694819450378418,2,0.5136597550193451,0.5669874103482692,-0.6438664832948515,-0.01071715174949645,0.6493036150932312,0.7411383390426636,0.1706421375274658,15.31228637695312,24.36569976806641,28.56744384765625,-1,2,1739157.094975,4,2,1676782904.057842,1676782826.093694,129,1.192227,1.101253,1.476869,68.68709,1,0,1676782919.033656,1739173.1786,0,2.581543,99.05258,1676782831.147426,0,182416158,0,0,1,1676782831.118168,1,0.82,1
1676782923.036702,1558,1676782922.00027,34.0482603769111,-117.8138229520529,217.1648,0,1.627968,94.51966057822636,180,1.741221695629233,6.412567192871046,-9999,1676782923.020568,14.34646606445312,24.69902038574219,28.20721435546875,341.6300048828125,330.1468505859375,17.9323844909668,1739176.068648375,0.843292236328125,0.618927001953125,0.2889862060546875,1739176.063669375,0.6021468639373779,0.9327471256256104,0.4738836884498596,1739176.047949375,-112.8926849365234,94.17507934570312,-266.1685485839844,1739176.054957375,-2.187858232294853,1.824366621588853,-0.8235076044687001,0.5687963962554932,0.7741261124610901,0.4713253676891327,0.2012726664543152,-0.1301102042198181,0.04649652540683746,2,0.5314616178752551,0.5502707821709224,-0.6435729133671644,-0.02376046316055752,0.6579192280769348,0.7335342764854431,0.1704987734556198,14.34646606445312,24.69902038574219,28.20721435546875,-1,2,1739157.094975,4,2,1676782904.057842,1676782826.093694,129,1.192227,1.101253,1.476869,68.68709,1,0,1676782919.033656,1739173.1786,0,2.581543,99.05258,1676782831.147426,0,182416158,0,0,1,1676782831.118168,1,0.82,1
1676782923.094929,1559,1676782922.00027,34.0482603769111,-117.8138229520529,217.1648,0,1.627968,94.51966057822636,180,1.741221695629233,6.412567192871046,-9999,1676782923.080624,12.62629699707031,25.38057708740234,28.80084228515625,345.746337890625,334.26318359375,17.93249702453613,1739176.128392375,0.7388153076171875,0.593658447265625,0.2204132080078125,1739176.123413375,0.7918877601623535,1.517622351646423,0.368581235408783,1739176.107988375,-114.7315521240234,95.00137329101562,-265.5025024414062,1739176.114701375,-2.250442677202185,1.854792862537724,-0.8083764986906563,0.7115623354911804,1.518842577934265,0.3752151131629944,0.1102927327156067,-0.1425241231918335,0.03040003776550293,2,0.5620911676713717,0.5299197226180365,-0.6333276220479811,-0.04620355746049465,0.663007378578186,0.723166823387146,0.1935227811336517,12.62629699707031,25.38057708740234,28.80084228515625,-1,2,1739157.094975,4,2,1676782904.057842,1676782826.093694,129,1.192227,1.101253,1.476869,68.68709,1,0,1676782919.033656,1739173.1786,0,2.581543,99.05258,1676782831.147426,0,182416158,0,0,1,1676782831.118168,1,0.82,1
1676782923.155742,1560,1676782922.00027,34.0482603769111,-117.8138229520529,217.1648,0,1.627968,94.51966057822636,180,1.741221695629233,6.412567192871046,-9999,1676782923.140229,10.64981842041016,26.34829711914062,28.8514404296875,351.8060913085938,340.3229370117188,17.93272399902344,1739176.188136375,0.793975830078125,0.582611083984375,0.1970672607421875,1739176.183157375,1.253683924674988,1.263943195343018,0.3676126301288605,1739176.168015375,-116.6744232177734,95.95156860351562,-265.6871948242188,1739176.174445375,-2.339998200576959,1.875721323604356,-0.8061146979003693,1.225414037704468,1.274596929550171,0.3276742398738861,0.08779799938201904,-0.1000818014144897,0.01856434345245361,2,0.5923850461635518,0.5029938164147538,-0.6243807473190714,-0.07890433364968646,0.6603708267211914,0.7216027975082397,0.2078456431627274,10.64981842041016,26.34829711914062,28.8514404296875,-1,2,1739157.094975,4,2,1676782904.057842,1676782826.093694,129,1.192227,1.101253,1.476869,68.68709,1,0,1676782919.033656,1739173.1786,0,2.581543,99.05258,1676782831.147426,0,182416158,0,0,1,1676782831.118168,1,0.82,1
1676782923.214353,1561,1676782923.000275,34.04826074868634,-117.8138321428938,217.2713,0,1.661781,94.51965544430367,180,1.676182834832286,6.483112801075197,-9999,1676782923.199815,8.936294555664062,28.4359130859375,27.57223510742188,357.5765075683594,346.0933532714844,17.93306732177734,1739176.247880375,0.8057403564453125,0.5949859619140625,0.082305908203125,1739176.242901375,1.497631072998047,1.095589280128479,0.5660881996154785,1739176.228052375,-118.3274841308594,97.9556884765625,-266.8590698242188,1739176.234189375,-2.461550324666763,1.855946403704023,-0.8036207049611079,1.42016065120697,1.076055884361267,0.5414110422134399,0.1829073429107666,-0.1601054072380066,-0.05923572182655334,2,0.6162953808485876,0.4666972515724894,-0.6245231279590764,-0.1111054068165591,0.6660762429237366,0.7198739647865295,0.1952526420354843,8.936294555664062,28.4359130859375,27.57223510742188,-1,2,1739157.094975,4,2,1676782904.057842,1676782826.093694,129,1.192227,1.101253,1.476869,68.68709,1,0,1676782919.033656,1739173.1786,0,2.581543,99.05258,1676782831.147426,0,182416158,0,0,1,1676782831.118168,1,0.82,1
1676782923.276459,1562,1676782923.000275,34.04826074868634,-117.8138321428938,217.2713,0,1.661781,94.51965544430367,180,1.676182834832286,6.483112801075197,-9999,1676782923.259846,7.956375122070312,31.31422424316406,25.28173828125,3.841409683227539,352.3582458496094,17.93350601196289,1739176.307624375,0.38897705078125,0.9267730712890625,0.3721160888671875,1739176.302645375,1.466915488243103,0.958474338054657,0.3881503939628601,1739176.288090375,-119.1069183349609,101.0288238525391,-269.4186401367188,1739176.293933375,-2.624090557350557,1.803651303719069,-0.7972327428572022,1.696448564529419,0.8977971076965332,0.5476711988449097,-0.2330248951911926,0.04597300291061401,-0.1421229690313339,2,0.6372974147299764,0.4176906861434101,-0.6304384502499092,-0.1481010576974204,0.6798326969146729,0.7154253721237183,0.1612270027399063,7.956375122070312,31.31422424316406,25.28173828125,-1,2,1739157.094975,4,2,1676782904.057842,1676782826.093694,129,1.192227,1.101253,1.476869,68.68709,1,0,1676782919.033656,1739173.1786,0,2.581543,99.05258,1676782831.147426,0,182416158,0,0,1,1676782831.118168,1,0.82,1
1676782923.333883,1563,1676782923.000275,34.04826074868634,-117.8138321428938,217.2713,0,1.661781,94.51965544430367,180,1.676182834832286,6.483112801075197,-9999,1676782923.319301,6.103012084960938,33.47986602783203,23.03433227539062,11.00321388244629,359.5200500488281,17.93400001525879,1739176.367368375,0.815185546875,1.727554321289062,0.0120086669921875,1739176.362389375,0.8041412234306335,0.6028493642807007,-0.2231033891439438,1739176.348131375,-121.1417846679688,102.9626617431641,-271.5780029296875,1739176.353677375,-2.749025559413798,1.763611188661377,-0.8270157923809908,1.10231876373291,0.4062055647373199,-0.4597618281841278,-0.1632919311523438,0.7667866945266724,-0.2991151809692383,2,0.6434366534518514,0.3884077858044682,-0.6314856669016956,-0.1906685128062129,0.6645277738571167,0.7359141111373901,0.1297426670789719,6.103012084960938,33.47986602783203,23.03433227539062,-1,2,1739157.094975,4,2,1676782904.057842,1676782826.093694,129,1.192227,1.101253,1.476869,68.68709,1,0,1676782919.033656,1739173.1786,0,2.581543,99.05258,1676782831.147426,0,182416158,0,0,1,1676782831.118168,1,0.82,1
1676782923.396925,1564,1676782923.000275,34.04826074868634,-117.8138321428938,217.2713,0,1.661781,94.51965544430367,180,1.676182834832286,6.483112801075197,-9999,1676782923.379356,4.813339233398438,35.24356079101562,21.46408081054688,14.48171710968018,2.998553276062012,17.93438148498535,1739176.427112375,0.194671630859375,0.6147308349609375,-0.0526580810546875,1739176.422133375,0.5829206705093384,0.1004959791898727,-0.4302025139331818,1739176.408168375,-122.4681396484375,104.7888031005859,-273.04296875,1739176.413421375,-2.81575929210193,1.73006378248234,-0.8469209247019427,0.6198635101318359,0.05465267971158028,-0.3355628550052643,-0.4224506020545959,-0.05954736471176147,-0.07103978097438812,2,0.6414702537927517,0.3755450911777112,-0.634223240918742,-0.2127034402059131,0.6539112329483032,0.7492446899414062,0.1050364077091217,4.813339233398438,35.24356079101562,21.46408081054688,-1,2,1739157.094975,4,2,1676782904.057842,1676782826.093694,129,1.192227,1.101253,1.476869,68.68709,1,0,1676782919.033656,1739173.1786,0,2.581543,99.05258,1676782831.147426,0,182416158,0,0,1,1676782831.118168,1,0.82,1
1676782923.453691,1565,1676782923.000275,34.04826074868634,-117.8138321428938,217.2713,0,1.661781,94.51965544430367,180,1.676182834832286,6.483112801075197,-9999,1676782923.438957,3.509506225585938,35.80137634277344,20.24435424804688,17.93473625183105,6.451572895050049,17.93455696105957,1739176.486856375,0.7036895751953125,0.90850830078125,0.045257568359375,1739176.481877375,0.6819777488708496,0.2949544191360474,-0.358381599187851,1739176.468198375,-123.7688140869141,105.2732086181641,-273.9953002929688,1739176.473165375,-2.868654603374737,1.695340010693061,-0.8803461374736961,0.7345864176750183,0.1257639229297638,-0.3935531377792358,-0.06888687610626221,0.09976816177368164,-0.06010258197784424,2,0.633607904926608,0.3716161208476781,-0.6365496989524416,-0.2350468740932131,0.6319514513015747,0.7709593772888184,0.07911504060029984,3.509506225585938,35.80137634277344,20.24435424804688,-1,2,1739157.094975,4,2,1676782904.057842,1676782826.093694,129,1.192227,1.101253,1.476869,68.68709,1,0,1676782919.033656,1739173.1786,0,2.581543,99.05258,1676782831.147426,0,182416158,0,0,1,1676782831.118168,1,0.82,1
