loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationSpeedAccuracy,locationCourse,locationCourseAccuracy,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_Timestamp_since1970,IP_en0,IP_pdp_ip0,deviceID,deviceOrientationTimeStamp_since1970,deviceOrientation,batteryTimeStamp_since1970,batteryState,batteryLevel,label
1676669915.747653,1,1676669914.982703,34.21408530340011,-118.3864399136202,246.0308,0,1.474457,351.1045339269389,180,1.545136572282357,6.239553242642228,-9999,1676669915.733724,25.84992218017578,-1.964385986328125,-33.6090087890625,292.5835266113281,280.9447326660156,12.23799610137939,1677634.177933375,0.12103271484375,-0.21307373046875,-1.05120849609375,1677634.153036375,-0.06676971167325974,-0.02638500183820724,0.2399697154760361,1677634.158680375,-111.4525604248047,87.19265747070312,-322.2970886230469,1677634.141833375,1.115683153980977,0.06230508470050004,0.1987738686989648,0.04547355324029922,0.1835569590330124,0.1798803061246872,0.03127695620059967,-0.04185131192207336,-0.08204799890518188,2,0.06773349047877143,0.07879417607697656,0.5291104262524697,0.8421672237872707,0.06103875115513802,-0.1974674910306931,-0.9784073233604431,25.60874938964844,-2.265548706054688,-34.05191040039062,-1,2,1677634.111956375,4,2,1676669915.666442,1676669834.051682,104,1.104312,1.157197,1.679942,60.36,0,0,1676669908.974066,1677631.508012,0,-0.2061005,98.58089,0,0,0,0,0,1,1676669915.725558,1,0.39,1
1676669915.798145,2,1676669914.982703,34.21408530340011,-118.3864399136202,246.0308,0,1.474457,351.1045339269389,180,1.545136572282357,6.239553242642228,-9999,1676669915.793681,24.92765045166016,-1.415367126464844,-34.17767333984375,292.5220947265625,280.88330078125,12.23824310302734,1677634.237684,0.0446929931640625,-0.15167236328125,-1.002182006835938,1677634.212787,-0.5466934442520142,-0.2666657865047455,0.03053314238786697,1677634.218729,-112.4189758300781,87.3525390625,-322.0755920410156,1677634.201586375,1.131360394090311,0.04554749791232229,0.1854839787896954,-0.4866902828216553,-0.2939178347587585,0.1178834587335587,0.06793544441461563,0.009022489190101624,-0.009077966213226318,2,0.06600957259203381,0.06876656189848396,0.5353287442966769,0.8392479564012305,0.04475075006484985,-0.1844222396612167,-0.9818277955055237,25.28042602539062,-1.689262390136719,-33.98544311523438,-1,2,1677634.111956375,4,2,1676669915.666442,1676669834.051682,104,1.104312,1.157197,1.679942,60.36,0,0,1676669908.974066,1677631.508012,0,-0.2061005,98.58089,1676669915.75257,167772201,182416158,0,0,1,1676669915.725558,1,0.39,1
1676669915.860289,3,1676669914.982703,34.21408530340011,-118.3864399136202,246.0308,0,1.474457,351.1045339269389,180,1.545136572282357,6.239553242642228,-9999,1676669915.853184,24.26520538330078,-0.09796142578125,-35.20706176757812,292.8741149902344,281.2353210449219,12.23850345611572,1677634.297438,0.0075531005859375,-0.21612548828125,-0.888214111328125,1677634.272541,-0.5859715938568115,-0.2970868051052094,-0.1496062725782394,1677634.27878,-113.3391876220703,89.36569213867188,-323.9443664550781,1677634.261337,1.127522033533983,0.02254462366368597,0.147616994425969,-0.6781322360038757,-0.5158205032348633,-0.2277797609567642,-0.01695693656802177,0.04942525923252106,-0.02432578802108765,2,0.05631909448641311,0.04890445867804436,0.533582822050503,0.8424523345604845,0.02229754813015461,-0.1470814645290375,-0.9888730049133301,24.34810638427734,-0.720306396484375,-34.55758666992188,-1,2,1677634.111956375,4,2,1676669915.666442,1676669834.051682,104,1.104312,1.157197,1.679942,60.36,0,0,1676669908.974066,1677631.508012,0,-0.2061005,98.58089,1676669915.75257,167772201,182416158,0,0,1,1676669915.725558,1,0.39,1
1676669915.917788,4,1676669914.982703,34.21408530340011,-118.3864399136202,246.0308,0,1.474457,351.1045339269389,180,1.545136572282357,6.239553242642228,-9999,1676669915.912851,24.83737182617188,-0.02249908447265625,-34.5284423828125,291.2747192382812,279.6359252929688,12.23875331878662,1677634.357191,0.04144287109375,-0.0972442626953125,-0.961822509765625,1677634.332294,-0.09848929196596146,0.3824296593666077,0.5567535161972046,1677634.338832,-112.4483795166016,89.30198669433594,-323.1498413085938,1677634.321091,1.133875800992643,0.02195546360048934,0.1206069029454169,-0.1887187510728836,0.3421370983123779,0.4577153623104095,0.006358280777931213,-0.05004962533712387,0.1246986985206604,2,0.04495028096853428,0.04160773070830553,0.5366011226074243,0.8416100194002341,0.02179422415792942,-0.1203147247433662,-0.9924965500831604,24.29093170166016,0.1158676147460938,-34.45895385742188,-1,2,1677634.111956375,4,2,1676669915.666442,1676669834.051682,104,1.104312,1.157197,1.679942,60.36,0,0,1676669908.974066,1677631.508012,0,-0.2061005,98.58089,1676669915.75257,167772201,182416158,0,0,1,1676669915.725558,1,0.39,1
1676669915.981485,5,1676669914.982703,34.21408530340011,-118.3864399136202,246.0308,0,1.474457,351.1045339269389,180,1.545136572282357,6.239553242642228,-9999,1676669915.972627,24.65468597412109,-0.287567138671875,-34.22964477539062,290.222900390625,278.5841064453125,12.23899173736572,1677634.416944,0.011199951171875,0.0067291259765625,-1.118698120117188,1677634.392047,-0.07286541908979416,-0.06018051505088806,0.2673099935054779,1677634.398886,-112.4247741699219,88.95259094238281,-322.7733154296875,1677634.380844,1.166472395756163,0.03542010322252792,0.1182277135759378,-0.05662061646580696,0.1031678095459938,0.3976348340511322,0.0005706325173377991,0.03981225192546844,-0.02983564138412476,2,0.03956909404598603,0.0472873159537288,0.5505531271857681,0.8325199397974389,0.03516548871994019,-0.1179524809122086,-0.9923964142799377,25.18765258789062,-0.5020599365234375,-34.19851684570312,-1,2,1677634.111956375,4,2,1676669915.666442,1676669834.051682,104,1.104312,1.157197,1.679942,60.36,0,0,1676669908.974066,1677631.508012,0,-0.2061005,98.58089,1676669915.75257,167772201,182416158,0,0,1,1676669915.725558,1,0.39,1
1676669916.037179,6,1676669914.982703,34.21408530340011,-118.3864399136202,246.0308,0,1.474457,351.1045339269389,180,1.545136572282357,6.239553242642228,-9999,1676669916.03256,24.48210906982422,-0.44189453125,-34.54376220703125,291.3025512695312,279.6637573242188,12.23923587799072,1677634.476698,-0.0233612060546875,-0.154266357421875,-0.9615631103515625,1677634.4518,0.2921240031719208,-0.1455880850553513,-0.3691964149475098,1677634.458941,-113.2102813720703,88.63758850097656,-323.2319946289062,1677634.440597,1.1655684072287,0.02154411834959899,0.1222558614392692,0.2689951062202454,-0.2741867005825043,-0.3379189074039459,-0.04953408986330032,0.07414578646421432,-0.06465530395507812,2,0.04508580254209128,0.04259589151751836,0.5498403646489283,0.8329635297732514,0.02138165943324566,-0.1219515427947044,-0.9923056960105896,24.50965881347656,-0.4876022338867188,-34.91632080078125,-1,2,1677634.111956375,4,2,1676669915.666442,1676669834.051682,104,1.104312,1.157197,1.679942,60.36,0,0,1676669908.974066,1677631.508012,0,-0.2061005,98.58089,1676669915.75257,167772201,182416158,0,0,1,1676669915.725558,1,0.39,1
1676669916.102165,7,1676669914.982703,34.21408530340011,-118.3864399136202,246.0308,0,1.474457,351.1045339269389,180,1.545136572282357,6.239553242642228,-9999,1676669916.092373,24.61082458496094,-0.24652099609375,-34.81747436523438,291.5338134765625,279.89501953125,12.23947334289551,1677634.536451,0.0225677490234375,-0.1432647705078125,-1.04669189453125,1677634.511554,0.0709330290555954,-0.03897190093994141,-0.004095142707228661,1677634.518996,-112.7046813964844,88.87361145019531,-323.337890625,1677634.50035,1.148792149953332,0.02235506958298052,0.1353227093310062,0.1072483211755753,0.02865214273333549,-0.0604591965675354,-0.01648780517280102,-0.03403519093990326,0.005289256572723389,2,0.05069717900990356,0.04609406694255784,0.5426852228393899,0.8371367083571423,0.02214885130524635,-0.1349100768566132,-0.9906102418899536,24.87643432617188,-0.47210693359375,-34.36248779296875,-1,2,1677634.111956375,4,2,1676669915.666442,1676669834.051682,104,1.104312,1.157197,1.679942,60.36,0,0,1676669908.974066,1677631.508012,0,-0.2061005,98.58089,1676669915.75257,167772201,182416158,0,0,1,1676669915.725558,1,0.39,1
1676669916.156696,8,1676669915.982706,34.21408530340011,-118.3864399136202,246.0308,0,1.50409,351.1045339269389,180,1.590047081095913,6.15565179621735,-9999,1676669916.151819,24.22339630126953,-0.7377548217773438,-34.53976440429688,291.4430847167969,279.8042907714844,12.23971271514893,1677634.596204,0.024932861328125,-0.148223876953125,-0.9877471923828125,1677634.571307,0.1805588603019714,-0.05380916967988014,0.02254925109446049,1677634.579047,-112.9197540283203,88.49113464355469,-323.0424194335938,1677634.560104,1.149926707405668,0.01543390571366226,0.1381030110572022,0.09716655313968658,-0.1031014621257782,0.03407308459281921,0.006213320419192314,0.003646522760391235,-0.04162144660949707,2,0.0537146361507679,0.04398020133685865,0.542938771249322,0.8368978121612695,0.01528635155409575,-0.1376644372940063,-0.9903609752655029,24.21753692626953,-0.519378662109375,-34.78826904296875,-1,2,1677634.111956375,4,2,1676669915.666442,1676669834.051682,104,1.104312,1.157197,1.679942,60.36,0,0,1676669908.974066,1677631.508012,0,-0.2061005,98.58089,1676669915.75257,167772201,182416158,0,0,1,1676669915.725558,1,0.39,1
1676669916.222096,9,1676669915.982706,34.21408530340011,-118.3864399136202,246.0308,0,1.50409,351.1045339269389,180,1.590047081095913,6.15565179621735,-9999,1676669916.211551,24.10452270507812,-1.695396423339844,-34.48004150390625,291.3970642089844,279.7582702636719,12.23973560333252,1677634.655958,0.020477294921875,-0.1700897216796875,-0.9781951904296875,1677634.63106,0.3123637735843658,0.06259866803884506,0.02944364212453365,1677634.639093,-113.3173980712891,87.45077514648438,-323.0353088378906,1677634.619857,1.150692805706311,0.01526408217082514,0.1529420363768279,0.3172218799591064,0.04188937321305275,-0.009036633186042309,0.01283830031752586,-0.01508815586566925,0.01175636053085327,2,0.05995448844364612,0.04795261303319998,0.5430086487498913,0.8362102438782945,0.01508532091975212,-0.1523464769124985,-0.988211989402771,24.33978271484375,-1.362014770507812,-34.72720336914062,-1,2,1677634.111956375,4,2,1676669915.666442,1676669834.051682,104,1.104312,1.157197,1.679942,60.36,0,0,1676669908.974066,1677631.508012,0,-0.2061005,98.58089,1676669915.75257,167772201,182416158,0,0,1,1676669915.725558,1,0.39,1
1676669916.276349,10,1676669915.982706,34.21408530340011,-118.3864399136202,246.0308,0,1.50409,351.1045339269389,180,1.590047081095913,6.15565179621735,-9999,1676669916.271385,24.33351135253906,-1.977569580078125,-34.33477783203125,291.2311401367188,279.5923461914062,12.23966598510742,1677634.715711,0.0045013427734375,-0.205322265625,-0.9465789794921875,1677634.690814,0.195143923163414,0.03150679171085358,0.03548156097531319,1677634.699141,-113.0004272460938,87.23751831054688,-323.3605346679688,1677634.67961,1.151621687640562,0.01567495614022433,0.1690909444890803,0.2034994214773178,-0.01335969381034374,0.009825663641095161,0.01654694974422455,0.02276329696178436,-0.00414431095123291,2,0.06657364154164472,0.05253019236955879,0.5431085893009387,0.8353691348346328,0.01545077003538609,-0.1682863235473633,-0.9856170415878296,23.94161224365234,-1.660400390625,-34.9049072265625,-1,2,1677634.111956375,4,2,1676669915.666442,1676669834.051682,104,1.104312,1.157197,1.679942,60.36,0,0,1676669908.974066,1677631.508012,0,-0.2061005,98.58089,1676669915.75257,167772201,182416158,0,0,1,1676669915.725558,1,0.39,1
