loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationSpeedAccuracy,locationCourse,locationCourseAccuracy,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_Timestamp_since1970,IP_en0,IP_pdp_ip0,deviceID,deviceOrientationTimeStamp_since1970,deviceOrientation,batteryTimeStamp_since1970,batteryState,batteryLevel,label
1676782822.492681,1,1676782820.219883,34.04854871614292,-117.8141121245962,218.4661,-1,-1,-1,-1,16.2757682800293,35,-9999,1676782822.478904,-19.44355010986328,-29.86278533935547,-30.92245483398438,184.8072814941406,173.3241119384766,10,1739075.52239425,-0.1014862060546875,-0.336151123046875,-0.9518890380859375,1739075.49376625,-0.3413823544979095,-0.3757664263248444,0.01900831237435341,1739075.49647725,-146.6526641845703,39.5162353515625,-324.9908142089844,1739075.46016125,0.143606682813169,-0.08902230064642191,0.3239389678372355,0.4072029888629913,0.1054763197898865,0.1512477546930313,0.004385687410831451,0.007206857204437256,-0.02028822898864746,2,0.1638378407036929,-0.03224314969923441,0.06357543722124576,0.9839084234233844,-0.08428073674440384,-0.318303108215332,-0.94423508644104,-18.91361236572266,-30.1724967956543,-30.729736328125,-1,2,1739075.20501225,4,1,1676782822.167879,0,0,0,0,0,0,0,0,0,1739073.650646,0,0.01057434,99.08162,1676782822.481812,0,182416158,0,0,1,1676782822.477204,1,0.82,1
1676782822.52423,2,1676782820.219883,34.04854871614292,-117.8141121245962,218.4661,-1,-1,-1,-1,16.2757682800293,35,-9999,1676782822.515538,-20.36635589599609,-29.16333389282227,-30.42117309570312,184.928955078125,173.4457855224609,10,1739075.55599825,-0.1223297119140625,-0.350616455078125,-0.8590545654296875,1739075.52737225,-0.3871224224567413,-0.6356648802757263,0.05252286419272423,1739075.55650625,-147.8313598632812,40.57778930664062,-324.8439331054688,1739075.51990425,0.1458936223956255,-0.1099591331502565,0.3134521050047255,-0.430942714214325,-0.6836728453636169,0.01598222926259041,0.03055337816476822,-0.00356060266494751,-0.06187081336975098,2,0.1593908156354549,-0.04277537193420371,0.06332571539041532,0.9842534794392723,-0.1043906956911087,-0.3083443641662598,-0.9455296993255615,-19.70717620849609,-29.89797973632812,-30.71585083007812,-1,2,1739075.20501225,4,1,1676782822.167879,0,0,0,0,0,0,0,0,0,1739073.650646,0,0.01057434,99.08162,1676782822.481812,0,182416158,0,0,1,1676782822.477204,1,0.82,1
1676782822.554994,3,1676782820.219883,34.04854871614292,-117.8141121245962,218.4661,-1,-1,-1,-1,16.2757682800293,35,-9999,1676782822.535364,-20.95594024658203,-29.22391510009766,-30.5479736328125,184.8001708984375,173.3170013427734,10,1739075.58960325,-0.114593505859375,-0.3187713623046875,-0.8704681396484375,1739075.56097725,-0.2232320159673691,-0.4198092520236969,0.2051859050989151,1739075.58652225,-148.1673431396484,40.30413818359375,-324.5554809570312,1739075.57964625,0.1530387193643829,-0.1424172343496418,0.2951444669780688,-0.1880079805850983,-0.3449685275554657,0.2103099226951599,0.01176026463508606,-0.04229763150215149,0.09326821565628052,2,0.1516151848033979,-0.0589574754906522,0.06499134298775738,0.9845370198672196,-0.1357989907264709,-0.2908780872821808,-0.9470736980438232,-20.80625152587891,-29.2536735534668,-30.22653198242188,-1,2,1739075.20501225,4,1,1676782822.167879,0,0,0,0,0,0,0,0,0,1739073.650646,0,0.01057434,99.08162,1676782822.481812,0,182416158,0,0,1,1676782822.477204,1,0.82,1
1676782822.589922,4,1676782820.219883,34.04854871614292,-117.8141121245962,218.4661,-1,-1,-1,-1,16.2757682800293,35,-9999,1676782822.575232,-21.29009246826172,-28.82988739013672,-30.46969604492188,184.5730438232422,173.0898742675781,10,1739075.62320825,-0.0160064697265625,-0.2970733642578125,-0.947784423828125,1739075.59458225,-0.2359400987625122,-0.3807361721992493,0.1754908561706543,1739075.61653725,-148.7067565917969,40.87199401855469,-324.7755737304688,1739075.57964625,0.1530387193643829,-0.1424172343496418,0.2951444669780688,-0.1880079805850983,-0.3449685275554657,0.2103099226951599,0.01176026463508606,-0.04229763150215149,0.09326821565628052,2,0.1516151848033979,-0.0589574754906522,0.06499134298775738,0.9845370198672196,-0.1357989907264709,-0.2908780872821808,-0.9470736980438232,-20.80625152587891,-29.2536735534668,-30.22653198242188,-1,2,1739075.20501225,4,1,1676782822.167879,0,0,0,0,0,0,0,0,0,1739073.650646,0,0.01057434,99.08162,1676782822.481812,0,182416158,0,0,1,1676782822.477204,1,0.82,1
1676782822.619984,5,1676782820.219883,34.04854871614292,-117.8141121245962,218.4661,-1,-1,-1,-1,16.2757682800293,35,-9999,1676782822.615196,-22.39572906494141,-27.6053466796875,-31.084228515625,184.9813842773438,173.4982147216797,10,1739075.65681425,-0.0442962646484375,-0.2240447998046875,-0.9132537841796875,1739075.62818625,-0.9580085277557373,-0.9782267212867737,0.009781790897250175,1739075.64655125,-149.7541046142578,41.95890808105469,-325.5688781738281,1739075.63938825,0.1530528002588335,-0.1818483597234672,0.2611224363311546,-1.378380179405212,-1.214651584625244,0.03627537190914154,0.1774332225322723,-0.03455954790115356,0.004644811153411865,2,0.1361560107990636,-0.0798504930689591,0.06370135626248091,0.9854073602090189,-0.1747171729803085,-0.2581650912761688,-0.9501708745956421,-21.92667388916016,-27.93421936035156,-30.88497924804688,-1,2,1739075.20501225,4,1,1676782822.167879,0,0,0,0,0,0,0,0,0,1739073.650646,0,0.01057434,99.08162,1676782822.481812,0,182416158,0,0,1,1676782822.477204,1,0.82,1
1676782822.654788,6,1676782820.219883,34.04854871614292,-117.8141121245962,218.4661,-1,-1,-1,-1,16.2757682800293,35,-9999,1676782822.634877,-23.28955841064453,-26.46582412719727,-31.4952392578125,185.2818603515625,173.7986907958984,10,1739075.69041925,-0.1780853271484375,-0.2320404052734375,-0.9771728515625,1739075.66179225,-2.09184193611145,-1.427788257598877,0.07623538374900818,1739075.67656625,-151.5147094726562,43.91119384765625,-326.3722534179688,1739075.63938825,0.1530528002588335,-0.1818483597234672,0.2611224363311546,-1.378380179405212,-1.214651584625244,0.03627537190914154,0.1774332225322723,-0.03455954790115356,0.004644811153411865,2,0.1361560107990636,-0.0798504930689591,0.06370135626248091,0.9854073602090189,-0.1747171729803085,-0.2581650912761688,-0.9501708745956421,-21.92667388916016,-27.93421936035156,-30.88497924804688,-1,2,1739075.20501225,4,1,1676782822.167879,0,0,0,0,0,0,0,0,0,1739073.650646,0,0.01057434,99.08162,1676782822.481812,0,182416158,0,0,1,1676782822.477204,1,0.82,1
1676782822.689609,7,1676782820.219883,34.04854871614292,-117.8141121245962,218.4661,-1,-1,-1,-1,16.2757682800293,35,-9999,1676782822.674696,-25.25472259521484,-24.21003723144531,-32.67242431640625,186.2629547119141,174.77978515625,10,1739075.72402325,-0.3978118896484375,-0.2890472412109375,-0.848968505859375,1739075.69539725,-2.11389422416687,-1.055076479911804,-0.05685742199420929,1739075.70658125,-152.5781097412109,45.43344116210938,-327.3468017578125,1739075.69913125,0.127320540646128,-0.254701457248176,0.1415921040492702,-2.036614179611206,-0.9235125184059143,-0.08936423808336258,0.02438314259052277,-0.1046996861696243,-0.03861957788467407,2,0.07808155109552183,-0.1219683532637128,0.05397815817683338,0.9879844597360554,-0.2494350671768188,-0.1411194652318954,-0.9580540060997009,-24.87364959716797,-24.73804473876953,-31.99627685546875,-1,2,1739075.20501225,4,1,1676782822.167879,0,0,0,0,0,0,0,0,0,1739073.650646,0,0.01057434,99.08162,1676782822.481812,0,182416158,0,0,1,1676782822.477204,1,0.82,1
1676782822.724387,8,1676782820.219883,34.04854871614292,-117.8141121245962,218.4661,-1,-1,-1,-1,16.2757682800293,35,-9999,1676782822.714616,-25.40018463134766,-23.25357818603516,-33.4310302734375,187.2322845458984,175.7491149902344,10,1739075.75762825,-0.269866943359375,-0.1150970458984375,-0.8275909423828125,1739075.72900225,-0.7202857136726379,-0.4888802170753479,-0.405223935842514,1739075.73660025,-152.3763427734375,45.80496215820312,-327.8715209960938,1739075.69913125,0.127320540646128,-0.254701457248176,0.1415921040492702,-2.036614179611206,-0.9235125184059143,-0.08936423808336258,0.02438314259052277,-0.1046996861696243,-0.03861957788467407,2,0.07808155109552183,-0.1219683532637128,0.05397815817683338,0.9879844597360554,-0.2494350671768188,-0.1411194652318954,-0.9580540060997009,-24.87364959716797,-24.73804473876953,-31.99627685546875,-1,2,1739075.20501225,4,1,1676782822.167879,0,0,0,0,0,0,0,0,0,1739073.650646,0,0.01057434,99.08162,1676782822.481812,0,182416158,0,0,1,1676782822.477204,1,0.82,1
1676782822.754356,9,1676782820.219883,34.04854871614292,-117.8141121245962,218.4661,-1,-1,-1,-1,16.2757682800293,35,-9999,1676782822.734866,-25.19403839111328,-23.50357818603516,-33.1455078125,186.6950225830078,175.2118530273438,10,1739075.791239625,-0.33807373046875,-0.1648101806640625,-1.149276733398438,1739075.76260725,0.55327969789505,0.4010536670684814,0.5009866952896118,1739075.76661725,-152.2930145263672,45.90066528320312,-327.4564514160156,1739075.75887325,0.1037028890522988,-0.2715779649672327,0.102135709306208,0.4979353249073029,0.3870344161987305,0.4008748829364777,0.001427292823791504,-0.0009165853261947632,0.1894228458404541,2,0.05751474610993014,-0.1323926316964448,0.04438330926191664,0.9885314717374307,-0.2668539583683014,-0.101958230137825,-0.9583284854888916,-25.37703704833984,-23.43024444580078,-33.38284301757812,-1,2,1739075.20501225,4,1,1676782822.167879,0,0,0,0,0,0,0,0,0,1739073.650646,0,0.01057434,99.08162,1676782822.481812,0,182416158,0,0,1,1676782822.477204,1,0.82,1
1676782822.789151,10,1676782822.717027,34.04853106604316,-117.8139692390341,218.4919,-1,-1,-1,-1,16.98673057556152,35,-9999,1676782822.782501,-25.89073944091797,-23.0229377746582,-33.08828735351562,184.3717041015625,172.8885345458984,10,1739075.824844625,-0.2985687255859375,0.035675048828125,-1.048538208007812,1739075.796218625,0.2024545669555664,0.01793745532631874,1.118852019309998,1739075.796638625,-152.7611541748047,46.38536071777344,-327.3593139648438,1739075.818620625,0.16032437290587,-0.2705551732107357,0.1049108234946456,-0.07204540818929672,-0.02703957259654999,0.9525895714759827,-0.1137044131755829,0.0705845057964325,-0.1367376446723938,2,0.06257018628741183,-0.1300872201718138,0.07218717625579213,0.9868896718316161,-0.2657969892024994,-0.1047184839844704,-0.9583245515823364,-26.29969024658203,-22.80459976196289,-32.51016235351562,-1,2,1739075.20501225,4,1,1676782822.167879,0,0,0,0,0,0,0,0,0,1739073.650646,0,0.01057434,99.08162,1676782822.481812,0,182416158,0,0,1,1676782822.477204,1,0.82,1
