loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R),label
2023-02-14T17:51:17.334-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17045.66365,0.209457397,-0.00541687,-0.981460571,17045.65865,0.098556198,0.210395657,0.032910759,0.003328376,0.053355969,0.029043499,-0.002419665,0.010214988,0.007448077,XArbitraryZVertical,0.01117221,0.105668285,0.050704921,0.993045016,0.208733752,-0.032904819,-0.97741878,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0.823041,1.755188,100.5051,0,0,2023-02-14T17:51:14.831-08:00,698118421.2,0,0.6200027,99.27631,1,0.73,0
2023-02-14T17:51:17.369-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17045.69868,0.20135498,-0.033569336,-0.967086792,17045.68867,0.098595221,0.212178372,0.034040569,0.047602363,0.071306743,-0.004156001,-0.009357095,0.019904345,-0.002224624,XArbitraryZVertical,0.011685947,0.106580296,0.050793507,0.992937097,0.21046792,-0.034033995,-0.977008164,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0.823041,1.755188,100.5051,0,0,2023-02-14T17:51:14.831-08:00,698118421.2,0,0.6200027,99.27631,1,0.73,0
2023-02-14T17:51:17.405-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17045.73371,0.207870483,-0.02571106,-0.977127075,17045.7187,0.098290015,0.214216753,0.034250968,-0.022387959,0.06175112,-0.01099623,-0.005441502,-0.004528318,0.009346008,XArbitraryZVertical,0.011755056,0.107595401,0.050665025,0.992833366,0.212457463,-0.034244273,-0.97657007,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0.823041,1.755188,100.5051,0,0,2023-02-14T17:51:14.831-08:00,698118421.2,0,0.6200027,99.27631,1,0.73,0
2023-02-14T17:51:17.440-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17045.76875,0.206924438,-0.024963379,-0.987838745,17045.74873,0.098227415,0.215737447,0.033260201,-0.01200259,0.04309947,-0.001334715,-0.006765604,0.002324492,-0.004876852,XArbitraryZVertical,0.011228037,0.108326629,0.050590025,0.992763732,0.213949442,-0.033254068,-0.976278543,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0.823041,1.755188,100.5051,0,0,2023-02-14T17:51:14.831-08:00,698118421.2,0,0.6200027,99.27631,1,0.73,0
2023-02-14T17:51:17.475-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17045.80378,0.211715698,-0.049835205,-0.9740448,17045.77875,0.09802589,0.2164914,0.033190582,0.031861801,0.027324501,-0.008268521,-0.007257983,0.011425443,-0.010575116,XArbitraryZVertical,0.011185355,0.1086981,0.050490493,0.992728741,0.214685947,-0.033184487,-0.97611922,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.510-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17045.83881,0.214508057,-0.029312134,-0.976135254,17045.80878,0.097932076,0.21698018,0.033823783,-0.015485207,0.012627116,0.012544982,-0.003442779,-0.016017884,0.001948655,XArbitraryZVertical,0.011492472,0.108955027,0.050480643,0.992697464,0.215158463,-0.033817336,-0.975993454,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.545-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17045.87384,0.209091187,-0.037216187,-0.978912354,17045.86884,0.099134081,0.215941824,0.032757992,0.006323313,-0.020672116,0.021372097,-0.00617522,-0.001824293,-0.00514853,XArbitraryZVertical,0.010924388,0.108421236,0.051014397,0.992735044,0.214152515,-0.032752134,-0.976251006,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.580-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17045.90887,0.216949463,-0.038314819,-0.963195801,17045.89886,0.099846632,0.215219188,0.033126706,-0.010288794,-0.026192984,0.021642074,0.003810227,0.000131134,0.006483972,XArbitraryZVertical,0.011087373,0.108075242,0.051383764,0.992751966,0.213444397,-0.033120647,-0.97639364,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.615-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17045.9439,0.209686279,-0.035369873,-0.969589233,17045.92889,0.100548202,0.214529689,0.032659759,-0.036169391,-0.020869857,0.014697482,0.003152713,0.00018324,0.013817549,XArbitraryZVertical,0.010835467,0.107725617,0.051703421,0.992776187,0.212774396,-0.032653954,-0.976555586,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.650-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17045.97893,0.210723877,-0.028823853,-0.974685669,17045.95892,0.101141326,0.213896265,0.031776608,-0.017369127,-0.015074818,0.004729403,-0.00354366,0.008852549,0.001543999,XArbitraryZVertical,0.010381514,0.107392967,0.051947701,0.992804332,0.212161809,-0.031771261,-0.976717949,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.685-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.01397,0.209121704,-0.047027588,-0.958892822,17045.98894,0.101132011,0.21365464,0.031893728,-0.001911394,-0.013152615,0.000994219,-0.000758648,5.85E-05,0.006459177,XArbitraryZVertical,0.010446439,0.107275823,0.051948014,0.992816251,0.211925015,-0.031888321,-0.976765513,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.720-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.049,0.208114624,-0.022216797,-0.983306885,17046.01897,0.101589313,0.213257402,0.030909562,-0.062886223,-0.018782139,0.009235837,-0.002421841,-0.01612296,0.017987013,XArbitraryZVertical,0.009943634,0.107057001,0.052121044,0.992835949,0.21154353,-0.03090464,-0.976879835,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.755-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.08403,0.213088989,-0.042724609,-0.967086792,17046.07902,0.101875817,0.212731604,0.029308753,-0.022185348,-0.009701557,0.000984033,0.00223206,-0.004127461,-0.000577331,XArbitraryZVertical,0.009147214,0.106758164,0.052176411,0.992872892,0.211040035,-0.029304557,-0.977038026,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.790-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.11906,0.20022583,-0.029251099,-0.973495483,17046.10905,0.102293397,0.212504379,0.028035099,-0.071511455,-0.000125697,-0.000624749,-0.004542157,-0.011259967,0.011835396,XArbitraryZVertical,0.008498483,0.106615869,0.052315698,0.992886593,0.210825726,-0.028031427,-0.977121651,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.826-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.15409,0.210510254,-0.04296875,-0.980041504,17046.13908,0.102255345,0.212557563,0.026944096,0.000738558,0.01452109,-0.011667247,-0.005378649,0.001946928,-0.002398193,XArbitraryZVertical,0.007957416,0.106615184,0.052239629,0.992895171,0.21088402,-0.026940836,-0.977139771,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.860-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.18912,0.20980835,-0.036270142,-0.967712402,17046.1691,0.102166005,0.213143076,0.02688472,-0.023241024,0.019592416,0.002984066,0.005599827,-0.018650757,0.000455201,XArbitraryZVertical,0.007917418,0.106904032,0.052194469,0.992866851,0.211456448,-0.026881482,-0.977017701,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.895-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.22415,0.211090088,-0.028259277,-0.98399353,17046.19913,0.102375165,0.21366504,0.02632692,-0.022164308,0.024164397,-0.001213141,-0.003839657,-0.005597521,0.005638719,XArbitraryZVertical,0.007615646,0.107150188,0.052270859,0.9928386,0.21196954,-0.026323879,-0.976921678,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.930-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.25918,0.220611572,-0.03288269,-0.975280762,17046.22916,0.102305427,0.214324218,0.025895437,-0.007727738,0.029711094,-0.007038474,-0.00152576,-0.002366746,-0.007200778,XArbitraryZVertical,0.007387945,0.107466473,0.052215845,0.992809105,0.212615848,-0.025892543,-0.976792753,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:17.965-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.29421,0.218399048,-0.023223877,-0.984603882,17046.28921,0.102231232,0.215227013,0.026017329,-0.011404391,-0.003842537,0.004536389,0.010074854,0.002195412,-0.006801128,XArbitraryZVertical,0.007428891,0.107917348,0.052188841,0.992761332,0.213496923,-0.026014393,-0.976597309,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:18.000-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.32925,0.214630127,-0.040054321,-0.96395874,17046.31924,0.102416638,0.215124044,0.025769046,-0.020516662,0.001554825,0.006799445,0.005733714,-0.008001516,0.002290905,XArbitraryZVertical,0.007298317,0.107860789,0.052267268,0.99276424,0.213397741,-0.025766194,-0.976625562,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:18.035-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.36428,0.215377808,-0.032089233,-0.966552734,17046.34926,0.103003555,0.215346941,0.024955549,-0.046151828,0.004132299,0.018762331,0.000369415,-0.011027277,0.016118407,XArbitraryZVertical,0.006856954,0.107953298,0.052516022,0.992744247,0.213619828,-0.024952959,-0.976598144,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:18.070-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.39931,0.209182739,-0.017837524,-0.978927612,17046.37929,0.103833994,0.21573318,0.024116181,-0.015790192,0.013993451,0.022233497,-0.000973478,-0.004298035,0.0060004,XArbitraryZVertical,0.006385227,0.108126756,0.052884689,0.992708899,0.214001432,-0.024113843,-0.976535678,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:18.106-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.43434,0.212966919,-0.036300659,-0.968612671,17046.40932,0.104347769,0.216491551,0.024604203,0.018162875,0.028856155,0.014656868,-0.006487429,0.004582178,0.000531435,XArbitraryZVertical,0.006579552,0.108517123,0.053168275,0.992649952,0.214739382,-0.02460172,-0.976361513,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:18.141-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.46937,0.218414307,-0.029663086,-0.970321655,17046.43934,0.104837396,0.217493855,0.024929137,-0.030190278,0.030596863,0.020458397,-0.002749264,-0.011374114,0.007525265,XArbitraryZVertical,0.006687502,0.109024422,0.053432067,0.992579476,0.215716153,-0.024926554,-0.976137877,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:18.176-08:00,1676425877,34.06892312,-118.4429149,127.6362,0.29,1.12,105.8203125,91.13571953,6,21.91022097,-9999,17046.5044,0.221786499,-0.015655518,-0.979522705,17046.4994,0.106860013,0.218619232,0.02394097,0.005546682,0.004959344,0.039993782,0.006965622,0.003003612,-0.005206764,XArbitraryZVertical,0.006056177,0.109564032,0.05438604,0.992472228,0.216819778,-0.023938682,-0.975918114,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
2023-02-14T17:51:18.211-08:00,1676425878,34.06890359,-118.4428912,127.9516,0.19,1.02,62.578125,94.29358919,6,20.23286467,-9999,17046.53943,0.214447021,-0.032455444,-0.960205078,17046.52942,0.108199052,0.218669624,0.024574229,-0.012280305,0.013780799,0.050935376,-0.008018568,0.006108608,0.012543797,XArbitraryZVertical,0.006295712,0.109609665,0.055084948,0.992427163,0.216865614,-0.024571756,-0.975892186,0,0,0,-1,-1,17040.59914,unknown,2,2023-02-14T17:51:12.269-08:00,2023-02-14T17:43:35.488-08:00,142,1.222332,0,0,100.5051,0,0,2023-02-14T17:51:17.394-08:00,698118677.5,0,1.010002,99.27431,1,0.73,0
