loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R),label
2023-02-21T15:24:57.126-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338915.8047,0.143569946,-0.201004028,-1.223083496,338915.7747,2.598909739,0.023706386,0.213540267,-0.188954234,0.140407324,0.203966126,0.090405382,-0.09029448,0.013434887,XArbitraryZVertical,-0.017206398,-0.105819893,-0.958197268,-0.265262107,0.023165768,-0.211921081,-0.977012157,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.160-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338915.8397,0.233093262,-0.162338257,-1.214447021,338915.8347,2.637847933,0.040368976,0.206250817,-0.0891518,0.38096565,0.619498849,0.202776387,0.102405176,-0.283985257,XArbitraryZVertical,-0.006207472,-0.104677581,-0.96362395,-0.24583098,0.039502647,-0.20479162,-0.978008151,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.195-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338915.8748,0.207504272,-0.196014404,-1.097427368,338915.8647,2.655780953,0.045930791,0.202494526,-0.180220395,0.259382784,0.543353796,0.154806793,0.013521969,-0.153926671,XArbitraryZVertical,-0.002129319,-0.103576242,-0.965975936,-0.236976422,0.044976514,-0.201113507,-0.978534877,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.230-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338915.9098,0.193908691,-0.139282227,-1.157531738,338915.8948,2.67350782,0.049550428,0.198125907,-0.093429849,0.264580131,0.622606218,0.145225406,0.018716425,-0.139143884,XArbitraryZVertical,0.001049903,-0.101892039,-0.968238922,-0.228320537,0.048561204,-0.196832255,-0.979233801,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.266-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338915.9448,0.283157349,-0.18132019,-1.082397461,338915.9248,2.693372379,0.0556306,0.19757617,-0.070037544,0.342896312,0.646744311,0.15597479,0.042225257,-0.1786865,XArbitraryZVertical,0.005073618,-0.10227454,-0.97047292,-0.218395364,0.05452019,-0.196293235,-0.979028344,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.300-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338915.9799,0.123199463,-0.20300293,-0.99520874,338915.9548,2.713373034,0.059900513,0.195370598,-0.155425683,0.187441468,0.629622042,0.224431515,0.012809932,-0.103181064,XArbitraryZVertical,0.008408834,-0.101592735,-0.972691835,-0.208515952,0.058725819,-0.194130093,-0.979216397,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.336-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338916.0149,0.066879272,-0.177108765,-0.92767334,338915.9849,2.731647557,0.061650044,0.191919557,-0.143627509,0.178913623,0.567378044,0.085821435,-0.013266429,-0.018027723,XArbitraryZVertical,0.010543694,-0.10000661,-0.974700318,-0.199616464,0.060479816,-0.190743566,-0.979775012,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.370-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338916.0499,0.088043213,-0.189712524,-0.880508423,338916.0449,2.76181771,0.068589965,0.197263818,0.271918535,0.16387783,0.417277962,0.030769631,0.024356112,0.037748992,XArbitraryZVertical,0.014932783,-0.103085626,-0.977315222,-0.184404789,0.067207038,-0.195986956,-0.97830075,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.406-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338916.085,0.035522461,-0.207199097,-0.799789429,338916.0749,2.772879222,0.070729006,0.205949407,0.216966271,0.152470574,0.332735181,-0.016533792,0.002241373,0.168344915,XArbitraryZVertical,0.015742265,-0.107434873,-0.977901761,-0.178656246,0.069176599,-0.204496592,-0.976419866,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.441-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338916.12,0.104431152,-0.191635132,-0.880004883,338916.105,2.781409763,0.074191806,0.212782205,0.212387383,0.154756173,0.271320939,-0.009906299,0.011274785,0.148769498,XArbitraryZVertical,0.017273578,-0.111006768,-0.978296936,-0.174109572,0.072452061,-0.211180165,-0.974758267,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.476-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338916.155,0.065628052,-0.208435059,-0.851409912,338916.135,2.788606318,0.075877159,0.221014945,0.34758696,0.062467389,0.255514592,0.029311001,0.033688396,0.084913433,XArbitraryZVertical,0.017763182,-0.11511035,-0.978490838,-0.170263764,0.073960468,-0.219219998,-0.972868145,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.511-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338916.1901,0.057144165,-0.271438599,-0.829910278,338916.165,2.794944476,0.075317526,0.232865437,0.382688016,0.009436788,0.201893121,-0.007587351,0.022331551,0.118840754,XArbitraryZVertical,0.016814497,-0.120797159,-0.978408382,-0.166860236,0.073215373,-0.230766565,-0.970250666,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.546-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338916.2251,0.041534424,-0.209411621,-0.935516357,338916.1951,2.798860103,0.074163849,0.243609013,0.300979227,-0.043141,0.102943413,-0.021126874,-0.029697865,0.148317516,XArbitraryZVertical,0.015554145,-0.125916789,-0.978147959,-0.164710361,0.071908109,-0.241206646,-0.967806041,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.581-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338916.2601,0.068328857,-0.214981079,-0.97026062,338916.2551,2.80308464,0.069888295,0.265994763,0.472506702,-0.038792595,0.100378782,-0.017296217,0.072759926,-0.011919618,XArbitraryZVertical,0.011810294,-0.136464084,-0.977189656,-0.162290881,0.067375548,-0.262869179,-0.962476134,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
2023-02-21T15:24:57.620-08:00,1677021897,34.06383412,-118.4510297,119.2665,0.8553944,2.60893,321.4646058,129.321818,8.916674498,14.9971247,-9999,338916.2952,0.112548828,-0.279022217,-0.952682495,338916.2851,2.804449259,0.067960444,0.279932459,0.4026317,-0.079597279,0.036996216,0.019802973,0.026046604,0.010796428,XArbitraryZVertical,0.009771945,-0.143096971,-0.976416348,-0.161365341,0.065264754,-0.276290745,-0.95885551,0,0,0,-1,-1,338915.5645,unknown,2,2023-02-21T15:24:56.883-08:00,2023-02-14T17:43:35.488-08:00,39762,1.286246,0.8953474,0,29524.43,73,92,2023-02-21T15:24:56.883-08:00,698714697,0,9.41,99.17246,1,0.53,0
