loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R),label
2023-02-21T13:09:34.369-08:00,1677013773,34.06364035,-118.4510332,137.8938,0.72,0.94,103.0078168,64.99411988,12,15.35094851,-9999,332846.9687,-0.187545776,-0.153335571,-0.996124268,332846.9487,0.211031677,-0.152355323,0.291155147,0.164703757,0.133950353,0.034412734,-0.055579051,0.082408071,-0.085775971,XArbitraryZVertical,0.151769275,-0.05964637,0.092925355,0.982228671,-0.145379171,-0.287058949,-0.946816802,0,0,0,-1,-1,332829.6131,walking,2,2023-02-21T13:09:17.012-08:00,2023-02-14T17:43:35.488-08:00,36557,1.290916,0.8265508,1.768325,27144.85,72,85,2023-02-21T13:09:32.386-08:00,698706572.5,0,5.850002,99.21378,1,0.55,0
2023-02-21T13:09:34.404-08:00,1677013773,34.06364035,-118.4510332,137.8938,0.72,0.94,103.0078168,64.99411988,12,15.35094851,-9999,332847.0038,-0.144882202,-0.192108154,-0.981567383,332846.9787,0.212121376,-0.149499731,0.296180203,0.113684662,0.074978791,0.009980427,-0.045087531,0.138533354,-0.050334513,XArbitraryZVertical,0.154129873,-0.057871578,0.093453775,0.981917058,-0.142458215,-0.291868865,-0.945789754,0,0,0,-1,-1,332829.6131,walking,2,2023-02-21T13:09:17.012-08:00,2023-02-14T17:43:35.488-08:00,36557,1.290916,0.8265508,1.768325,27144.85,72,85,2023-02-21T13:09:32.386-08:00,698706572.5,0,5.850002,99.21378,1,0.55,0
2023-02-21T13:09:34.439-08:00,1677013773,34.06364035,-118.4510332,137.8938,0.72,0.94,103.0078168,64.99411988,12,15.35094851,-9999,332847.0388,-0.161880493,-0.242599487,-0.920715332,332847.0088,0.210338366,-0.14708757,0.293082609,-0.218383342,0.080191724,-0.099287778,-0.02116026,0.112864107,-0.030869603,XArbitraryZVertical,0.152448758,-0.05700155,0.092899862,0.982282932,-0.140308231,-0.288904756,-0.947020411,0,0,0,-1,-1,332829.6131,walking,2,2023-02-21T13:09:17.012-08:00,2023-02-14T17:43:35.488-08:00,36557,1.290916,0.8265508,1.768325,27144.85,72,85,2023-02-21T13:09:32.386-08:00,698706572.5,0,5.850002,99.21378,1,0.55,0
2023-02-21T13:09:34.474-08:00,1677013773,34.06364035,-118.4510332,137.8938,0.72,0.94,103.0078168,64.99411988,12,15.35094851,-9999,332847.0738,-0.132705688,-0.220626831,-0.887359619,332847.0688,0.202692565,-0.139935993,0.276778329,-0.132995471,0.096336074,-0.00280664,-0.004821047,0.041293889,0.074592769,XArbitraryZVertical,0.143909715,-0.054964813,0.090365867,0.983922114,-0.134171247,-0.273258001,-0.952537715,0,0,0,-1,-1,332829.6131,walking,2,2023-02-21T13:09:17.012-08:00,2023-02-14T17:43:35.488-08:00,36557,1.290916,0.8265508,1.768325,27144.85,72,85,2023-02-21T13:09:32.386-08:00,698706572.5,0,5.850002,99.21378,1,0.55,0
2023-02-21T13:09:34.509-08:00,1677013773,34.06364035,-118.4510332,137.8938,0.72,0.94,103.0078168,64.99411988,12,15.35094851,-9999,332847.1088,-0.153839111,-0.225509644,-0.928024292,332847.0988,0.202581917,-0.138198481,0.270099501,-0.132000893,0.062819466,-0.024186265,0.010770455,0.040737867,0.050030053,XArbitraryZVertical,0.140547895,-0.054482949,0.090709575,0.984403151,-0.132764459,-0.266827345,-0.954555809,0,0,0,-1,-1,332829.6131,walking,2,2023-02-21T13:09:17.012-08:00,2023-02-14T17:43:35.488-08:00,36557,1.290916,0.8265508,1.768325,27144.85,72,85,2023-02-21T13:09:32.386-08:00,698706572.5,0,5.850002,99.21378,1,0.55,0
2023-02-21T13:09:34.545-08:00,1677013773,34.06364035,-118.4510332,137.8938,0.72,0.94,103.0078168,64.99411988,12,15.35094851,-9999,332847.1439,-0.133743286,-0.273345947,-0.825958252,332847.1289,0.200840879,-0.136807052,0.265714239,-0.053784013,0.080082007,-0.038271293,-0.020383075,0.020578861,0.046053767,XArbitraryZVertical,0.138282888,-0.054157598,0.090127389,0.984795292,-0.131594449,-0.262598515,-0.955889583,0,0,0,-1,-1,332829.6131,walking,2,2023-02-21T13:09:17.012-08:00,2023-02-14T17:43:35.488-08:00,36557,1.290916,0.8265508,1.768325,27144.85,72,85,2023-02-21T13:09:32.386-08:00,698706572.5,0,5.850002,99.21378,1,0.55,0
2023-02-21T13:09:34.581-08:00,1677013773,34.06364035,-118.4510332,137.8938,0.72,0.94,103.0078168,64.99411988,12,15.35094851,-9999,332847.1789,-0.138412476,-0.254699707,-0.846817017,332847.1589,0.198100937,-0.134924746,0.26450647,-0.020794157,0.048679605,-0.102221116,-0.00836134,-0.018932074,0.131299675,XArbitraryZVertical,0.13753118,-0.05348442,0.088956227,0.985043825,-0.129837498,-0.261432946,-0.956449211,0,0,0,-1,-1,332829.6131,walking,2,2023-02-21T13:09:17.012-08:00,2023-02-14T17:43:35.488-08:00,36557,1.290916,0.8265508,1.768325,27144.85,72,85,2023-02-21T13:09:32.386-08:00,698706572.5,0,5.850002,99.21378,1,0.55,0
2023-02-21T13:09:34.615-08:00,1677013773,34.06364035,-118.4510332,137.8938,0.72,0.94,103.0078168,64.99411988,12,15.35094851,-9999,332847.2139,-0.163192749,-0.265853882,-0.877441406,332847.1889,0.19520099,-0.133556733,0.264330498,-0.110850915,-0.023495853,-0.130126476,-0.009877384,0.006563365,0.10985446,XArbitraryZVertical,0.137307053,-0.053019155,0.087628767,0.985219182,-0.128535077,-0.261263072,-0.956671476,0,0,0,-1,-1,332829.6131,walking,2,2023-02-21T13:09:17.012-08:00,2023-02-14T17:43:35.488-08:00,36557,1.290916,0.8265508,1.768325,27144.85,72,85,2023-02-21T13:09:32.386-08:00,698706572.5,0,5.850002,99.21378,1,0.55,0
2023-02-21T13:09:34.650-08:00,1677013773,34.06364035,-118.4510332,137.8938,0.72,0.94,103.0078168,64.99411988,12,15.35094851,-9999,332847.249,-0.192260742,-0.268295288,-0.858337402,332847.2189,0.191407122,-0.135246137,0.257152543,-0.278270841,-0.10154105,-0.075413331,0.012221292,-0.026098251,0.085773706,XArbitraryZVertical,0.133747498,-0.054482507,0.085927622,0.985778684,-0.130400598,-0.254327774,-0.958286524,0,0,0,-1,-1,332829.6131,walking,2,2023-02-21T13:09:17.012-08:00,2023-02-14T17:43:35.488-08:00,36557,1.290916,0.8265508,1.768325,27144.85,72,85,2023-02-21T13:09:32.386-08:00,698706572.5,0,5.850002,99.21378,1,0.55,0
2023-02-21T13:09:34.685-08:00,1677013773,34.06364035,-118.4510332,137.8938,0.72,0.94,103.0078168,64.99411988,12,15.35094851,-9999,332847.284,-0.178573608,-0.293121338,-0.871536255,332847.279,0.189032366,-0.138624318,0.257026874,0.154876903,-0.035094317,-0.030132171,-0.050928771,-0.040639341,0.102968037,XArbitraryZVertical,0.13376384,-0.05631286,0.084536198,0.985793958,-0.133641526,-0.25420621,-0.957872212,0,0,0,-1,-1,332829.6131,walking,2,2023-02-21T13:09:17.012-08:00,2023-02-14T17:43:35.488-08:00,36557,1.290916,0.8265508,1.768325,27144.85,72,85,2023-02-21T13:09:32.386-08:00,698706572.5,0,5.850002,99.21378,1,0.55,0
