loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R),label
2023-02-21T15:37:16.626-08:00,1677022636,34.06429551,-118.4499048,118.939,1.16,0.71,327.9424438,36.63766405,6,14.28075724,-9999,339643.4854,-0.092010498,0.017578125,-0.881820679,339643.4654,-0.159227046,-0.084070709,-0.139368435,0.308384955,-0.193491101,-0.315948814,-0.038317688,0.001157969,0.144399107,XArbitraryZVertical,-0.072679931,-0.036255632,-0.076349649,0.993767527,-0.083157517,0.138917699,-0.986806333,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:16.661-08:00,1677022636,34.06429551,-118.4499048,118.939,1.16,0.71,327.9424438,36.63766405,6,14.28075724,-9999,339643.5205,-0.108642578,-0.021682739,-0.901306152,339643.4955,-0.166650547,-0.090962941,-0.128936731,0.156389147,-0.222597316,-0.245021224,-0.001926959,-0.111001655,0.105778515,XArbitraryZVertical,-0.067910011,-0.039857555,-0.080051184,0.993675743,-0.090083525,0.128579766,-0.987599194,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:16.696-08:00,1677022636,34.06429551,-118.4499048,118.939,1.16,0.71,327.9424438,36.63766405,6,14.28075724,-9999,339643.5555,-0.124282837,0.17880249,-0.960159302,339643.5255,-0.173738997,-0.099334377,-0.136206005,-0.580973685,-0.255090803,-0.191986769,-0.000425957,-0.181805775,0.084716082,XArbitraryZVertical,-0.072007553,-0.043448124,-0.083086682,0.992987254,-0.098252602,0.135785252,-0.985854328,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:16.731-08:00,1677022636,34.06429551,-118.4499048,118.939,1.16,0.71,327.9424438,36.63766405,6,14.28075724,-9999,339643.5905,-0.001968384,0.080383301,-1.205062866,339643.5855,-0.179533067,-0.112531861,-0.161136746,-0.20191063,-0.165041804,0.148965329,0.031921364,0.021444395,-0.125673354,XArbitraryZVertical,-0.085055355,-0.048624731,-0.084706086,0.991577499,-0.110839792,0.160440326,-0.980802417,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:16.767-08:00,1677022636,34.06429551,-118.4499048,118.939,1.16,0.71,327.9424438,36.63766405,6,14.28075724,-9999,339643.6256,-0.00668335,0.137878418,-0.973007202,339643.6156,-0.174470181,-0.116139583,-0.180030089,-1.357066393,-0.119800493,0.291904062,0.191581577,-0.171155155,-0.046654165,XArbitraryZVertical,-0.094436746,-0.049763667,-0.081428169,0.990946387,-0.114005871,0.179059178,-0.977210581,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:16.801-08:00,1677022636,34.06429551,-118.4499048,118.939,1.16,0.71,327.9424438,36.63766405,6,14.28075724,-9999,339643.6606,0.004486084,0.32875061,-1.147613525,339643.6456,-0.165719299,-0.116427566,-0.225809335,-1.169653535,0.008856887,0.65765202,0.081126444,0.104489148,-0.08459723,XArbitraryZVertical,-0.116872885,-0.048303227,-0.075566139,0.989089134,-0.113215663,0.223895222,-0.968015075,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:16.837-08:00,1677022636,34.06429551,-118.4499048,118.939,1.16,0.71,327.9424438,36.63766405,6,14.28075724,-9999,339643.6956,-0.00680542,0.343048096,-1.094406128,339643.6756,-0.144080867,-0.109933874,-0.257340996,-1.095861316,0.086711004,0.882790864,0.091207199,0.016531825,-0.17492187,XArbitraryZVertical,-0.131711367,-0.045121798,-0.064244024,0.988174483,-0.106099755,0.254510015,-0.961232305,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:16.872-08:00,1677022636,34.06429551,-118.4499048,118.939,1.16,0.71,327.9424438,36.63766405,6,14.28075724,-9999,339643.7306,0.039321899,0.540908813,-1.052902222,339643.7056,-0.123758496,-0.100860904,-0.306160676,-2.031219244,0.117370643,0.749967456,0.089202277,0.041647971,-0.145754158,XArbitraryZVertical,-0.155078684,-0.040306714,-0.053367093,0.985635734,-0.096007675,0.301400065,-0.948651969,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:16.908-08:00,1677022636,34.06429551,-118.4499048,118.939,1.16,0.71,327.9424438,36.63766405,6,14.28075724,-9999,339643.7657,-0.066436768,0.451950073,-1.003250122,339643.7357,-0.108531623,-0.095707136,-0.359226908,-0.878113449,-0.116851702,0.514516711,0.120848671,0.101116598,-0.094757318,XArbitraryZVertical,-0.18073488,-0.037317792,-0.044772372,0.981803305,-0.089461319,0.351550579,-0.931884587,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:16.941-08:00,1677022636,34.06429551,-118.4499048,118.939,1.16,0.71,327.9424438,36.63766405,6,14.28075724,-9999,339643.8007,0.019317627,0.216537476,-0.916656494,339643.7957,-0.085681598,-0.09110572,-0.360545732,-0.088305555,-0.151355758,0.322407007,0.11146684,0.007902265,-0.094924808,XArbitraryZVertical,-0.180866345,-0.037087111,-0.033932736,0.98222216,-0.085130148,0.352784932,-0.93182385,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:16.977-08:00,1677022636,34.06429551,-118.4499048,118.939,1.16,0.71,327.9424438,36.63766405,6,14.28075724,-9999,339643.8357,-0.026107788,0.402908325,-0.849777222,339643.8257,-0.07451914,-0.092856614,-0.366122157,0.164964408,-0.186400831,0.440108061,0.087493323,0.049854815,0.063916385,XArbitraryZVertical,-0.183417986,-0.0388306,-0.028146131,0.981864356,-0.086577781,0.357997298,-0.929700077,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:17.012-08:00,1677022636,34.06429551,-118.4499048,118.939,1.16,0.71,327.9424438,36.63766405,6,14.28075724,-9999,339643.8708,-0.095748901,0.279083252,-0.797943115,339643.8558,-0.060552095,-0.092586308,-0.358264186,0.250736415,-0.13918817,0.350498885,0.067174725,-0.00309974,0.101807296,XArbitraryZVertical,-0.179281616,-0.040127416,-0.021513541,0.982743613,-0.08658389,0.350649148,-0.932495773,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:17.047-08:00,1677022636,34.06429551,-118.4499048,118.939,1.16,0.71,327.9424438,36.63766405,6,14.28075724,-9999,339643.9058,-0.085830688,0.212417603,-0.888259888,339643.8858,-0.05017217,-0.092306696,-0.359327365,-0.250148088,-0.073343977,0.312073886,-0.038070381,-0.093725383,0.138462305,XArbitraryZVertical,-0.179590872,-0.040902447,-0.016411406,0.98275365,-0.086288735,0.351644635,-0.932148218,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:17.082-08:00,1677022637,34.06431412,-118.4499221,118.2092,1.12,0.76,327.9424438,40.1267569,6,14.26776723,-9999,339643.9408,-0.097427368,0.234802246,-0.754852295,339643.9158,-0.040679346,-0.091709457,-0.369119682,-0.086783186,-0.133133948,0.328503013,-0.000418119,-0.148377001,0.04046613,XArbitraryZVertical,-0.18419951,-0.041322439,-0.011561562,0.98195172,-0.085412547,0.360794544,-0.928726017,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:17.117-08:00,1677022637,34.06431412,-118.4499221,118.2092,1.12,0.76,327.9424438,40.1267569,6,14.26776723,-9999,339643.9759,-0.173400879,0.155319214,-0.802429199,339643.9458,-0.029874645,-0.092988584,-0.366138666,0.113410786,-0.188429028,0.270952672,-0.002701305,-0.105205148,0.158228934,XArbitraryZVertical,-0.182514087,-0.04297951,-0.006211072,0.982243674,-0.086699918,0.358012706,-0.929682732,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:17.152-08:00,1677022637,34.06431412,-118.4499221,118.2092,1.12,0.76,327.9424438,40.1267569,6,14.26776723,-9999,339644.0109,-0.068161011,0.183059692,-0.878433228,339644.0059,-0.016101817,-0.095940519,-0.376008771,-0.420612603,-0.152330875,0.177879825,-0.051630743,-0.324394882,0.134264708,XArbitraryZVertical,-0.187057012,-0.045602426,0.001061994,0.98128947,-0.089101054,0.367211014,-0.925860167,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:17.187-08:00,1677022637,34.06431412,-118.4499221,118.2092,1.12,0.76,327.9424438,40.1267569,6,14.26776723,-9999,339644.0459,-0.097763062,0.26802063,-0.988113403,339644.0359,-0.013105599,-0.10342894,-0.382117411,-0.054565433,-0.352146924,0.062166348,0.006732799,-0.013068527,-0.022622824,XArbitraryZVertical,-0.189973071,-0.049507052,0.003390996,0.980534353,-0.095798336,0.372886002,-0.922918558,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:17.222-08:00,1677022637,34.06431412,-118.4499221,118.2092,1.12,0.76,327.9424438,40.1267569,6,14.26776723,-9999,339644.0809,-0.210693359,0.19619751,-0.912704468,339644.0659,-0.013059819,-0.115793112,-0.383695408,-0.182104751,-0.43642363,-0.052216984,0.006975055,-0.118993908,-0.021075964,XArbitraryZVertical,-0.190720401,-0.055558423,0.004633587,0.980059954,-0.107133731,0.374349713,-0.921077967,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:17.257-08:00,1677022637,34.06431412,-118.4499221,118.2092,1.12,0.76,327.9424438,40.1267569,6,14.26776723,-9999,339644.116,-0.158096313,0.243972778,-0.952407837,339644.0959,-0.018314491,-0.129072428,-0.400608388,-0.943592429,-0.323626071,-0.09398903,-0.106253959,-0.198068887,0.002519667,XArbitraryZVertical,-0.199123673,-0.061381164,0.003875807,0.978042497,-0.11852324,0.389978617,-0.913164258,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:17.292-08:00,1677022637,34.06431412,-118.4499221,118.2092,1.12,0.76,327.9424438,40.1267569,6,14.26776723,-9999,339644.151,-0.190719604,0.507858276,-1.112884521,339644.126,-0.027347721,-0.145711455,-0.434375047,-1.157995701,-0.553784549,-0.161458552,-0.026383832,-0.176870823,-0.054887652,XArbitraryZVertical,-0.215864267,-0.068135995,0.002367109,0.974040314,-0.131712466,0.420843571,-0.897520185,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:17.327-08:00,1677022637,34.06431412,-118.4499221,118.2092,1.12,0.76,327.9424438,40.1267569,6,14.26776723,-9999,339644.186,-0.215026855,0.400680542,-0.793319702,339644.156,-0.035058349,-0.167396645,-0.459691812,-0.648170114,-0.627426744,-0.05859226,-0.006152347,0.090538204,-0.246968269,XArbitraryZVertical,-0.22842191,-0.077410118,0.002036036,0.970477645,-0.149319425,0.443671942,-0.883662224,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:17.362-08:00,1677022637,34.06431412,-118.4499221,118.2092,1.12,0.76,327.9424438,40.1267569,6,14.26776723,-9999,339644.2211,-0.160324097,0.685699463,-0.836425781,339644.216,-0.053828667,-0.20600991,-0.542227194,-2.421535969,-0.372482151,-0.007773386,-0.030687451,-0.133430898,0.085382342,XArbitraryZVertical,-0.268954611,-0.091862532,0.001735785,0.958760456,-0.175214633,0.516044974,-0.838449359,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:17.402-08:00,1677022637,34.06431412,-118.4499221,118.2092,1.12,0.76,327.9424438,40.1267569,6,14.26776723,-9999,339644.2561,-0.163833618,0.935287476,-0.75579834,339644.2461,-0.070758989,-0.224990418,-0.621221333,-3.160947561,-0.307684511,0.235542595,0.047611102,0.264116824,-0.062352955,XArbitraryZVertical,-0.307298961,-0.096076524,0.000822538,0.946750174,-0.181415409,0.582028747,-0.79267329,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
2023-02-21T15:37:17.432-08:00,1677022637,34.06431412,-118.4499221,118.2092,1.12,0.76,327.9424438,40.1267569,6,14.26776723,-9999,339644.2911,-0.17918396,0.924606323,-0.546218872,339644.2761,-0.09182194,-0.246191618,-0.727913821,-4.135277748,-0.227104187,0.27910018,-0.039046288,0.31892401,0.079796612,XArbitraryZVertical,-0.358175016,-0.09840752,0.00109837,0.928453147,-0.181946725,0.665313601,-0.724053264,0,0,0,-1,-1,339639.0919,unknown,2,2023-02-21T15:37:12.232-08:00,2023-02-14T17:43:35.488-08:00,40898,1.273659,0.6287907,2.064428,30353.41,78,100,2023-02-21T15:37:14.794-08:00,698715434.9,0,-1.16,99.33019,1,0.51,0
