loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R),label
2023-02-22T18:09:14.484-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362771.6459,-0.11505127,-0.341598511,-0.804611206,362771.6359,-0.006260556,-0.086928074,0.413637927,0.748067021,0.558709383,-0.187386632,-0.036119074,-0.030063748,0.164312959,XArbitraryZVertical,0.205019629,-0.043166362,-0.011983054,0.977732167,-0.079496756,-0.401943088,-0.912207246,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.519-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362771.681,-0.032165527,-0.39604187,-0.826477051,362771.666,-0.013101856,-0.067325333,0.436888119,0.700595319,0.526133597,-0.270815492,-0.023898542,0.073924541,0.070478201,XArbitraryZVertical,0.216368254,-0.034274632,-0.013685114,0.975614062,-0.060955577,-0.423121929,-0.904020071,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.554-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362771.716,-0.069778442,-0.41267395,-0.779327393,362771.696,-0.01971752,-0.052212758,0.451831354,0.343934387,0.275505453,-0.183521748,0.010590136,0.058638394,0.068375349,XArbitraryZVertical,0.223660861,-0.027646438,-0.015451665,0.974152277,-0.046951815,-0.436613828,-0.898423016,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.589-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362771.751,-0.059127808,-0.470535278,-0.797302246,362771.726,-0.023022745,-0.044984592,0.462269769,0.336895823,0.120950967,-0.015673062,-0.029528886,0.033306837,0.114809692,XArbitraryZVertical,0.22875726,-0.024527191,-0.016353983,0.973037006,-0.040249545,-0.445980787,-0.894137084,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.624-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362771.7861,0.003479004,-0.521774292,-0.769119263,362771.756,-0.024379584,-0.042385251,0.473861074,0.487295806,0.027594585,-0.097036988,-0.04560931,0.003047705,0.10191977,XArbitraryZVertical,0.234398773,-0.023457968,-0.016819882,0.971711978,-0.037703659,-0.456325322,-0.889013886,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.659-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362771.8211,0.017303467,-0.477859497,-0.769821167,362771.8161,-0.03386721,-0.043171824,0.508362029,0.530286372,-0.143160254,-0.219763771,0.044490904,0.013510942,0.131365538,XArbitraryZVertical,0.251004447,-0.025144535,-0.021811556,0.967413496,-0.037700731,-0.486747056,-0.872729063,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.694-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362771.8561,-0.049713135,-0.605392456,-0.899520874,362771.8461,-0.037578055,-0.045407053,0.524997822,0.575257778,-0.152428046,0.000565263,0.021044139,-0.011194229,0.022590518,XArbitraryZVertical,0.258970106,-0.026794164,-0.024029556,0.965214525,-0.039278358,-0.501211107,-0.86443311,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.729-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362771.8912,0.067672729,-0.580490112,-0.697570801,362771.8762,-0.036295593,-0.052561297,0.542804957,0.468617082,-0.318322331,-0.003028073,0.015505612,-0.088806868,-0.050299585,XArbitraryZVertical,0.267486723,-0.030174749,-0.024519933,0.962776827,-0.044985585,-0.516539812,-0.855080664,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.764-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362771.9262,-0.079284668,-0.646377563,-0.891067505,362771.9062,-0.034354237,-0.064652862,0.543960617,-0.28619653,-0.364879012,0.036640543,0.108017102,-0.042300701,0.168682039,XArbitraryZVertical,0.26792477,-0.035739936,-0.025217606,0.962446388,-0.055282701,-0.517529011,-0.853877962,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.799-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362771.9612,-0.025802612,-0.54309082,-0.929962158,362771.9362,-0.035792852,-0.07428902,0.528121161,-0.906018019,-0.372755975,0.015202163,-0.015176103,-0.142466187,-0.029694498,XArbitraryZVertical,0.260139176,-0.040510564,-0.02695429,0.964344385,-0.064108536,-0.503911376,-0.861373007,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.834-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362771.9963,-0.09085083,-0.455795288,-0.889953613,362771.9662,-0.034275109,-0.086446086,0.49618057,-1.217551231,-0.403871387,0.169436529,0.023390673,-0.054752558,-0.069280565,XArbitraryZVertical,0.244570014,-0.04608454,-0.027205223,0.968153653,-0.075926669,-0.476070195,-0.876123428,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.869-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362772.0313,0.003372192,-0.742401123,-0.916992188,362772.0263,-0.010153185,-0.117795868,0.418997225,-1.691587329,-0.410461903,0.957116663,0.03738074,-0.242859364,-0.087156832,XArbitraryZVertical,0.207313917,-0.058630046,-0.017198698,0.976364517,-0.107357532,-0.406844616,-0.907166898,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.908-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362772.0663,0.087051392,-0.648880005,-0.707977295,362772.0563,0.01632658,-0.145382869,0.332423856,-3.84758687,-0.796955228,1.444945931,0.200798213,-0.383457959,0.129038274,XArbitraryZVertical,0.165589949,-0.070277118,-0.0039862,0.983679475,-0.136940166,-0.326335132,-0.935282171,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.939-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362772.1014,0.131393433,-0.648193359,-0.674667358,362772.0863,0.045373124,-0.182689872,0.172907002,-6.577619076,-1.300412297,2.196255445,0.297786534,-0.608974397,0.236273646,XArbitraryZVertical,0.088025252,-0.088903337,0.014631409,0.992035151,-0.178966343,-0.172046721,-0.968695521,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:14.974-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362772.1364,0.014801025,0.035842896,-0.128570557,362772.1164,0.062026075,-0.235708466,-0.095824074,-10.69314003,-2.159872293,2.534435511,0.358177722,-0.658406377,0.338432789,XArbitraryZVertical,-0.043896816,-0.118864979,0.036386344,0.991272013,-0.232460558,0.095677495,-0.967888355,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:15.009-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362772.1714,-0.000656128,1.045776367,0.450714111,362772.1464,0.02896894,-0.325813063,-0.474560711,-14.01146698,-3.078003883,2.166590214,0.299509406,-0.421104848,0.714127421,XArbitraryZVertical,-0.229640251,-0.160985583,0.052011412,0.958459089,-0.284708351,0.456947744,-0.842697978,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:15.045-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362772.2065,-0.44354248,1.631149292,0.600463867,362772.1764,-0.159961136,-0.553044286,-0.882048974,-14.27952957,-3.600143671,0.279117554,0.359975666,0.10495609,0.906487346,XArbitraryZVertical,-0.429062312,-0.21329017,0.04666107,0.876490489,-0.333852589,0.772042751,-0.540825665,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:15.082-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362772.2415,-0.666061401,1.043792725,0.596710205,362772.2365,-1.21980322,-1.660864879,-1.12804549,-6.121848583,-1.886712193,-1.316757441,-0.157950342,0.316943467,0.524940968,XArbitraryZVertical,-0.652945384,-0.304844449,-0.003037994,0.693341897,-0.426690131,0.903576553,0.038535625,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:15.114-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362772.2765,-0.651290894,1.01361084,0.414215088,362772.2665,-1.53126685,-1.982539936,-1.053634871,-4.641860008,-1.051033258,-1.044809103,-0.252380908,0.16153568,0.366935372,XArbitraryZVertical,-0.699727023,-0.330630397,-0.024751879,0.632813594,-0.453093946,0.869226098,0.197868735,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:15.149-08:00,1677118154,34.05930751,-118.4488229,97.85378,1.03,0.7,313.945308,40.08262022,3.593520635,4.572870705,-9999,362772.3116,-0.580413818,0.92779541,0.278594971,362772.2965,-1.710427326,-2.156761741,-0.970884681,-3.648778915,-0.465605944,-0.801366746,-0.161570728,0.247414112,0.027695626,XArbitraryZVertical,-0.732930939,-0.344843195,-0.045825591,0.5846327,-0.470387191,0.825385511,0.312209189,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:15.184-08:00,1677118155,34.05931583,-118.4488294,97.52437,1.08,0.7,315.7031204,38.6331687,3.593520666,4.57287068,-9999,362772.3466,-0.676361084,0.913146973,0.48677063,362772.3266,-1.818264081,-2.252153705,-0.900509767,-2.513264894,-0.038217317,-0.48966825,-0.125938475,0.172945023,-0.066057622,XArbitraryZVertical,-0.756280764,-0.351672407,-0.064203241,0.547945115,-0.482505709,0.783643663,0.391268164,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:15.219-08:00,1677118155,34.05931583,-118.4488294,97.52437,1.08,0.7,315.7031204,38.6331687,3.593520666,4.57287068,-9999,362772.3816,-0.594192505,0.817825317,0.350326538,362772.3566,-1.877335901,-2.290172371,-0.855358429,-1.315193653,0.457160741,-0.211360574,-0.182945907,0.158340871,0.05455634,XArbitraryZVertical,-0.769788825,-0.351471576,-0.079968905,0.526780621,-0.493415177,0.754806101,0.4322142,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:15.254-08:00,1677118155,34.05931583,-118.4488294,97.52437,1.08,0.7,315.7031204,38.6331687,3.593520666,4.57287068,-9999,362772.4166,-0.612045288,0.726638794,0.150909424,362772.3866,-1.90201188,-2.291100688,-0.834165779,-0.534860969,0.6305511,-0.146827742,-0.108218789,0.105165124,-0.065348387,XArbitraryZVertical,-0.775011494,-0.347735504,-0.092675547,0.519469392,-0.504925132,0.740736365,0.443125606,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:15.289-08:00,1677118155,34.05931583,-118.4488294,97.52437,1.08,0.7,315.7031204,38.6331687,3.593520666,4.57287068,-9999,362772.4517,-0.622299194,0.804092407,0.228515625,362772.4467,-1.882512292,-2.247193731,-0.836541113,0.579614282,0.315868646,-0.134524688,-0.115012467,0.113657534,-0.262191474,XArbitraryZVertical,-0.769400602,-0.343131684,-0.103778282,0.528690271,-0.522514939,0.742330015,0.419433266,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
2023-02-22T18:09:15.324-08:00,1677118155,34.05931583,-118.4488294,97.52437,1.08,0.7,315.7031204,38.6331687,3.593520666,4.57287068,-9999,362772.4867,-0.588516235,0.748016357,0.387863159,362772.4767,-1.874335738,-2.233842698,-0.837617178,-0.193405017,0.206659734,-0.044944398,-0.092236221,-0.015984416,-0.11337465,XArbitraryZVertical,-0.767265167,-0.342444638,-0.106401664,0.531709216,-0.527438521,0.743050575,0.411928326,0,0,0,-1,-1,362768.6732,unknown,2,2023-02-22T18:09:11.511-08:00,2023-02-22T18:09:11.156-08:00,9,0.9103349,0.8229022,1.776166,6.15759,0,0,2023-02-22T18:09:14.073-08:00,0,0,0,0,1,0.2,0
